iso_code,country,date,ox_confirmed_cases
ABW,Aruba,2020-03-13,2.0
ABW,Aruba,2020-03-20,4.0
ABW,Aruba,2020-03-24,12.0
ABW,Aruba,2020-03-25,17.0
ABW,Aruba,2020-03-26,19.0
ABW,Aruba,2020-03-27,28.0
ABW,Aruba,2020-03-28,28.0
ABW,Aruba,2020-03-29,28.0
ABW,Aruba,2020-03-30,50.0
ABW,Aruba,2020-04-01,55.0
ABW,Aruba,2020-04-02,55.0
ABW,Aruba,2020-04-03,60.0
ABW,Aruba,2020-04-04,62.0
ABW,Aruba,2020-04-05,64.0
ABW,Aruba,2020-04-06,64.0
ABW,Aruba,2020-04-07,71.0
ABW,Aruba,2020-04-08,74.0
ABW,Aruba,2020-04-09,77.0
ABW,Aruba,2020-04-10,82.0
ABW,Aruba,2020-04-11,86.0
ABW,Aruba,2020-04-12,92.0
ABW,Aruba,2020-04-13,92.0
ABW,Aruba,2020-04-14,92.0
ABW,Aruba,2020-04-15,92.0
ABW,Aruba,2020-04-16,93.0
ABW,Aruba,2020-04-17,95.0
ABW,Aruba,2020-04-18,96.0
ABW,Aruba,2020-04-19,96.0
ABW,Aruba,2020-04-20,97.0
ABW,Aruba,2020-04-21,97.0
ABW,Aruba,2020-04-22,97.0
ABW,Aruba,2020-04-23,100.0
ABW,Aruba,2020-04-24,100.0
ABW,Aruba,2020-04-25,100.0
ABW,Aruba,2020-04-26,100.0
ABW,Aruba,2020-04-27,100.0
ABW,Aruba,2020-04-28,100.0
ABW,Aruba,2020-04-29,100.0
ABW,Aruba,2020-04-30,100.0
ABW,Aruba,2020-05-01,100.0
ABW,Aruba,2020-05-02,100.0
ABW,Aruba,2020-05-03,100.0
ABW,Aruba,2020-05-04,100.0
ABW,Aruba,2020-05-05,100.0
ABW,Aruba,2020-05-06,100.0
ABW,Aruba,2020-05-07,101.0
ABW,Aruba,2020-05-08,101.0
ABW,Aruba,2020-05-09,101.0
ABW,Aruba,2020-05-10,101.0
ABW,Aruba,2020-05-11,101.0
ABW,Aruba,2020-05-12,101.0
ABW,Aruba,2020-05-13,101.0
ABW,Aruba,2020-05-14,101.0
ABW,Aruba,2020-05-15,101.0
ABW,Aruba,2020-05-16,101.0
ABW,Aruba,2020-05-17,101.0
ABW,Aruba,2020-05-18,101.0
ABW,Aruba,2020-05-19,101.0
ABW,Aruba,2020-05-20,101.0
ABW,Aruba,2020-05-21,101.0
ABW,Aruba,2020-05-22,101.0
ABW,Aruba,2020-05-23,101.0
ABW,Aruba,2020-05-24,101.0
ABW,Aruba,2020-05-25,101.0
ABW,Aruba,2020-05-26,101.0
ABW,Aruba,2020-05-27,101.0
ABW,Aruba,2020-05-28,101.0
ABW,Aruba,2020-05-29,101.0
ABW,Aruba,2020-05-30,101.0
ABW,Aruba,2020-05-31,101.0
ABW,Aruba,2020-06-01,101.0
ABW,Aruba,2020-06-02,101.0
ABW,Aruba,2020-06-03,101.0
ABW,Aruba,2020-06-04,101.0
ABW,Aruba,2020-06-05,101.0
ABW,Aruba,2020-06-06,101.0
ABW,Aruba,2020-06-07,101.0
ABW,Aruba,2020-06-08,101.0
ABW,Aruba,2020-06-09,101.0
ABW,Aruba,2020-06-10,101.0
ABW,Aruba,2020-06-11,101.0
ABW,Aruba,2020-06-12,101.0
ABW,Aruba,2020-06-13,101.0
ABW,Aruba,2020-06-14,101.0
ABW,Aruba,2020-06-15,101.0
ABW,Aruba,2020-06-16,101.0
ABW,Aruba,2020-06-17,101.0
ABW,Aruba,2020-06-18,101.0
ABW,Aruba,2020-06-19,101.0
ABW,Aruba,2020-06-20,101.0
ABW,Aruba,2020-06-21,101.0
ABW,Aruba,2020-06-22,101.0
ABW,Aruba,2020-06-23,101.0
ABW,Aruba,2020-06-24,101.0
ABW,Aruba,2020-06-25,101.0
ABW,Aruba,2020-06-26,101.0
ABW,Aruba,2020-06-27,101.0
ABW,Aruba,2020-06-28,101.0
ABW,Aruba,2020-06-29,101.0
ABW,Aruba,2020-06-30,103.0
ABW,Aruba,2020-07-01,103.0
ABW,Aruba,2020-07-02,103.0
ABW,Aruba,2020-07-03,104.0
ABW,Aruba,2020-07-04,104.0
ABW,Aruba,2020-07-05,105.0
ABW,Aruba,2020-07-06,105.0
ABW,Aruba,2020-07-07,105.0
ABW,Aruba,2020-07-08,105.0
ABW,Aruba,2020-07-09,105.0
ABW,Aruba,2020-07-10,105.0
ABW,Aruba,2020-07-11,105.0
ABW,Aruba,2020-07-12,105.0
ABW,Aruba,2020-07-13,105.0
ABW,Aruba,2020-07-14,105.0
ABW,Aruba,2020-07-15,106.0
ABW,Aruba,2020-07-16,106.0
ABW,Aruba,2020-07-17,108.0
ABW,Aruba,2020-07-18,108.0
ABW,Aruba,2020-07-19,108.0
ABW,Aruba,2020-07-20,113.0
ABW,Aruba,2020-07-21,115.0
ABW,Aruba,2020-07-22,117.0
ABW,Aruba,2020-07-23,117.0
ABW,Aruba,2020-07-24,117.0
ABW,Aruba,2020-07-25,118.0
ABW,Aruba,2020-07-26,119.0
ABW,Aruba,2020-07-27,119.0
ABW,Aruba,2020-07-28,119.0
ABW,Aruba,2020-07-29,119.0
ABW,Aruba,2020-07-30,119.0
ABW,Aruba,2020-07-31,120.0
ABW,Aruba,2020-08-01,121.0
ABW,Aruba,2020-08-02,121.0
ABW,Aruba,2020-08-03,122.0
ABW,Aruba,2020-08-04,124.0
ABW,Aruba,2020-08-05,132.0
ABW,Aruba,2020-08-06,171.0
ABW,Aruba,2020-08-07,263.0
ABW,Aruba,2020-08-08,396.0
ABW,Aruba,2020-08-09,509.0
ABW,Aruba,2020-08-10,563.0
ABW,Aruba,2020-08-11,630.0
ABW,Aruba,2020-08-12,717.0
ABW,Aruba,2020-08-13,798.0
ABW,Aruba,2020-08-14,894.0
ABW,Aruba,2020-08-15,973.0
ABW,Aruba,2020-08-16,1048.0
ABW,Aruba,2020-08-17,1102.0
ABW,Aruba,2020-08-18,1121.0
ABW,Aruba,2020-08-19,1121.0
ABW,Aruba,2020-08-20,1296.0
ABW,Aruba,2020-08-21,1387.0
ABW,Aruba,2020-08-22,1464.0
ABW,Aruba,2020-08-23,1534.0
ABW,Aruba,2020-08-24,1568.0
ABW,Aruba,2020-08-25,1628.0
ABW,Aruba,2020-08-26,1670.0
ABW,Aruba,2020-08-27,1760.0
ABW,Aruba,2020-08-28,1848.0
ABW,Aruba,2020-08-29,1906.0
ABW,Aruba,2020-08-30,1975.0
ABW,Aruba,2020-08-31,1997.0
ABW,Aruba,2020-09-01,2006.0
ABW,Aruba,2020-09-02,2104.0
ABW,Aruba,2020-09-03,2211.0
ABW,Aruba,2020-09-04,2292.0
ABW,Aruba,2020-09-05,2358.0
ABW,Aruba,2020-09-06,2428.0
ABW,Aruba,2020-09-07,2449.0
ABW,Aruba,2020-09-08,2482.0
ABW,Aruba,2020-09-09,2589.0
ABW,Aruba,2020-09-10,2730.0
ABW,Aruba,2020-09-11,2819.0
ABW,Aruba,2020-09-12,2898.0
ABW,Aruba,2020-09-13,2994.0
ABW,Aruba,2020-09-14,3046.0
ABW,Aruba,2020-09-15,3060.0
ABW,Aruba,2020-09-16,3152.0
ABW,Aruba,2020-09-17,3328.0
ABW,Aruba,2020-09-18,3382.0
ABW,Aruba,2020-09-19,3460.0
ABW,Aruba,2020-09-20,3460.0
ABW,Aruba,2020-09-21,3551.0
ABW,Aruba,2020-09-22,3587.0
ABW,Aruba,2020-09-23,3665.0
ABW,Aruba,2020-09-24,3721.0
ABW,Aruba,2020-09-25,3756.0
ABW,Aruba,2020-09-26,3799.0
ABW,Aruba,2020-09-27,3832.0
ABW,Aruba,2020-09-28,3844.0
ABW,Aruba,2020-09-29,3872.0
ABW,Aruba,2020-09-30,3934.0
ABW,Aruba,2020-10-01,3963.0
ABW,Aruba,2020-10-02,3998.0
ABW,Aruba,2020-10-03,4038.0
ABW,Aruba,2020-10-04,4074.0
ABW,Aruba,2020-10-05,4079.0
ABW,Aruba,2020-10-06,4079.0
ABW,Aruba,2020-10-07,4094.0
ABW,Aruba,2020-10-08,4108.0
ABW,Aruba,2020-10-09,4133.0
ABW,Aruba,2020-10-10,4167.0
ABW,Aruba,2020-10-11,4188.0
ABW,Aruba,2020-10-12,4194.0
ABW,Aruba,2020-10-13,4197.0
ABW,Aruba,2020-10-14,4229.0
ABW,Aruba,2020-10-15,4255.0
ABW,Aruba,2020-10-16,4285.0
ABW,Aruba,2020-10-17,4289.0
ABW,Aruba,2020-10-18,4304.0
ABW,Aruba,2020-10-19,4322.0
ABW,Aruba,2020-10-20,4334.0
ABW,Aruba,2020-10-21,4355.0
ABW,Aruba,2020-10-22,4369.0
ABW,Aruba,2020-10-23,4389.0
ABW,Aruba,2020-10-24,4401.0
ABW,Aruba,2020-10-25,4410.0
ABW,Aruba,2020-10-26,4420.0
ABW,Aruba,2020-10-27,4420.0
ABW,Aruba,2020-10-28,4420.0
ABW,Aruba,2020-10-29,4437.0
ABW,Aruba,2020-10-30,4455.0
ABW,Aruba,2020-10-31,4472.0
ABW,Aruba,2020-11-01,4513.0
ABW,Aruba,2020-11-02,4519.0
ABW,Aruba,2020-11-03,4524.0
ABW,Aruba,2020-11-04,4538.0
ABW,Aruba,2020-11-05,4553.0
ABW,Aruba,2020-11-06,4564.0
ABW,Aruba,2020-11-07,4578.0
ABW,Aruba,2020-11-08,4589.0
ABW,Aruba,2020-11-09,4600.0
ABW,Aruba,2020-11-10,4606.0
ABW,Aruba,2020-11-11,4622.0
ABW,Aruba,2020-11-12,4631.0
ABW,Aruba,2020-11-13,4639.0
ABW,Aruba,2020-11-14,4650.0
ABW,Aruba,2020-11-15,4658.0
ABW,Aruba,2020-11-16,4662.0
ABW,Aruba,2020-11-17,4668.0
ABW,Aruba,2020-11-18,4676.0
ABW,Aruba,2020-11-19,4685.0
AFG,Afghanistan,2020-01-01,0.0
AFG,Afghanistan,2020-01-02,0.0
AFG,Afghanistan,2020-01-03,0.0
AFG,Afghanistan,2020-01-04,0.0
AFG,Afghanistan,2020-01-05,0.0
AFG,Afghanistan,2020-01-06,0.0
AFG,Afghanistan,2020-01-07,0.0
AFG,Afghanistan,2020-01-08,0.0
AFG,Afghanistan,2020-01-09,0.0
AFG,Afghanistan,2020-01-10,0.0
AFG,Afghanistan,2020-01-11,0.0
AFG,Afghanistan,2020-01-12,0.0
AFG,Afghanistan,2020-01-13,0.0
AFG,Afghanistan,2020-01-14,0.0
AFG,Afghanistan,2020-01-15,0.0
AFG,Afghanistan,2020-01-16,0.0
AFG,Afghanistan,2020-01-17,0.0
AFG,Afghanistan,2020-01-18,0.0
AFG,Afghanistan,2020-01-19,0.0
AFG,Afghanistan,2020-01-20,0.0
AFG,Afghanistan,2020-01-21,0.0
AFG,Afghanistan,2020-01-22,0.0
AFG,Afghanistan,2020-01-23,0.0
AFG,Afghanistan,2020-01-24,0.0
AFG,Afghanistan,2020-01-25,0.0
AFG,Afghanistan,2020-01-26,0.0
AFG,Afghanistan,2020-01-27,0.0
AFG,Afghanistan,2020-01-28,0.0
AFG,Afghanistan,2020-01-29,0.0
AFG,Afghanistan,2020-01-30,0.0
AFG,Afghanistan,2020-01-31,0.0
AFG,Afghanistan,2020-02-01,0.0
AFG,Afghanistan,2020-02-02,0.0
AFG,Afghanistan,2020-02-03,0.0
AFG,Afghanistan,2020-02-04,0.0
AFG,Afghanistan,2020-02-05,0.0
AFG,Afghanistan,2020-02-06,0.0
AFG,Afghanistan,2020-02-07,0.0
AFG,Afghanistan,2020-02-08,0.0
AFG,Afghanistan,2020-02-09,0.0
AFG,Afghanistan,2020-02-10,0.0
AFG,Afghanistan,2020-02-11,0.0
AFG,Afghanistan,2020-02-12,0.0
AFG,Afghanistan,2020-02-13,0.0
AFG,Afghanistan,2020-02-14,0.0
AFG,Afghanistan,2020-02-15,0.0
AFG,Afghanistan,2020-02-16,0.0
AFG,Afghanistan,2020-02-17,0.0
AFG,Afghanistan,2020-02-18,0.0
AFG,Afghanistan,2020-02-19,0.0
AFG,Afghanistan,2020-02-20,0.0
AFG,Afghanistan,2020-02-21,0.0
AFG,Afghanistan,2020-02-22,0.0
AFG,Afghanistan,2020-02-23,0.0
AFG,Afghanistan,2020-02-24,0.0
AFG,Afghanistan,2020-02-25,1.0
AFG,Afghanistan,2020-02-26,1.0
AFG,Afghanistan,2020-02-27,1.0
AFG,Afghanistan,2020-02-28,1.0
AFG,Afghanistan,2020-02-29,1.0
AFG,Afghanistan,2020-03-01,1.0
AFG,Afghanistan,2020-03-02,1.0
AFG,Afghanistan,2020-03-08,4.0
AFG,Afghanistan,2020-03-11,7.0
AFG,Afghanistan,2020-03-15,10.0
AFG,Afghanistan,2020-03-16,16.0
AFG,Afghanistan,2020-03-17,21.0
AFG,Afghanistan,2020-03-18,22.0
AFG,Afghanistan,2020-03-19,22.0
AFG,Afghanistan,2020-03-20,22.0
AFG,Afghanistan,2020-03-21,24.0
AFG,Afghanistan,2020-03-22,24.0
AFG,Afghanistan,2020-03-23,34.0
AFG,Afghanistan,2020-03-24,40.0
AFG,Afghanistan,2020-03-25,42.0
AFG,Afghanistan,2020-03-26,75.0
AFG,Afghanistan,2020-03-27,75.0
AFG,Afghanistan,2020-03-28,91.0
AFG,Afghanistan,2020-03-29,106.0
AFG,Afghanistan,2020-03-30,114.0
AFG,Afghanistan,2020-03-31,141.0
AFG,Afghanistan,2020-04-01,166.0
AFG,Afghanistan,2020-04-02,192.0
AFG,Afghanistan,2020-04-03,235.0
AFG,Afghanistan,2020-04-04,235.0
AFG,Afghanistan,2020-04-05,270.0
AFG,Afghanistan,2020-04-06,299.0
AFG,Afghanistan,2020-04-07,337.0
AFG,Afghanistan,2020-04-08,367.0
AFG,Afghanistan,2020-04-09,423.0
AFG,Afghanistan,2020-04-10,484.0
AFG,Afghanistan,2020-04-11,521.0
AFG,Afghanistan,2020-04-12,555.0
AFG,Afghanistan,2020-04-13,607.0
AFG,Afghanistan,2020-04-14,665.0
AFG,Afghanistan,2020-04-15,714.0
AFG,Afghanistan,2020-04-16,784.0
AFG,Afghanistan,2020-04-17,794.0
AFG,Afghanistan,2020-04-18,845.0
AFG,Afghanistan,2020-04-19,908.0
AFG,Afghanistan,2020-04-20,996.0
AFG,Afghanistan,2020-04-21,1031.0
AFG,Afghanistan,2020-04-22,1092.0
AFG,Afghanistan,2020-04-23,1176.0
AFG,Afghanistan,2020-04-24,1281.0
AFG,Afghanistan,2020-04-25,1351.0
AFG,Afghanistan,2020-04-26,1463.0
AFG,Afghanistan,2020-04-27,1531.0
AFG,Afghanistan,2020-04-28,1703.0
AFG,Afghanistan,2020-04-29,1827.0
AFG,Afghanistan,2020-04-30,1949.0
AFG,Afghanistan,2020-05-01,2171.0
AFG,Afghanistan,2020-05-02,2335.0
AFG,Afghanistan,2020-05-03,2469.0
AFG,Afghanistan,2020-05-04,2704.0
AFG,Afghanistan,2020-05-05,2894.0
AFG,Afghanistan,2020-05-06,3224.0
AFG,Afghanistan,2020-05-07,3392.0
AFG,Afghanistan,2020-05-08,3563.0
AFG,Afghanistan,2020-05-09,3778.0
AFG,Afghanistan,2020-05-10,4033.0
AFG,Afghanistan,2020-05-11,4402.0
AFG,Afghanistan,2020-05-12,4687.0
AFG,Afghanistan,2020-05-13,4967.0
AFG,Afghanistan,2020-05-14,5226.0
AFG,Afghanistan,2020-05-15,5339.0
AFG,Afghanistan,2020-05-16,6402.0
AFG,Afghanistan,2020-05-17,6402.0
AFG,Afghanistan,2020-05-18,6664.0
AFG,Afghanistan,2020-05-19,7072.0
AFG,Afghanistan,2020-05-20,7653.0
AFG,Afghanistan,2020-05-21,8145.0
AFG,Afghanistan,2020-05-22,8676.0
AFG,Afghanistan,2020-05-23,9216.0
AFG,Afghanistan,2020-05-24,9998.0
AFG,Afghanistan,2020-05-25,10582.0
AFG,Afghanistan,2020-05-26,11173.0
AFG,Afghanistan,2020-05-27,11831.0
AFG,Afghanistan,2020-05-28,12456.0
AFG,Afghanistan,2020-05-29,13036.0
AFG,Afghanistan,2020-05-30,13659.0
AFG,Afghanistan,2020-05-31,14525.0
AFG,Afghanistan,2020-06-01,15205.0
AFG,Afghanistan,2020-06-02,15750.0
AFG,Afghanistan,2020-06-03,16509.0
AFG,Afghanistan,2020-06-04,17267.0
AFG,Afghanistan,2020-06-05,18054.0
AFG,Afghanistan,2020-06-06,18969.0
AFG,Afghanistan,2020-06-07,19551.0
AFG,Afghanistan,2020-06-08,20342.0
AFG,Afghanistan,2020-06-09,20917.0
AFG,Afghanistan,2020-06-10,21459.0
AFG,Afghanistan,2020-06-11,22143.0
AFG,Afghanistan,2020-06-12,22890.0
AFG,Afghanistan,2020-06-13,23546.0
AFG,Afghanistan,2020-06-14,24102.0
AFG,Afghanistan,2020-06-15,24766.0
AFG,Afghanistan,2020-06-16,25527.0
AFG,Afghanistan,2020-06-17,26310.0
AFG,Afghanistan,2020-06-18,26874.0
AFG,Afghanistan,2020-06-19,27532.0
AFG,Afghanistan,2020-06-20,27878.0
AFG,Afghanistan,2020-06-21,28424.0
AFG,Afghanistan,2020-06-22,28833.0
AFG,Afghanistan,2020-06-23,29143.0
AFG,Afghanistan,2020-06-24,29481.0
AFG,Afghanistan,2020-06-25,29715.0
AFG,Afghanistan,2020-06-26,30175.0
AFG,Afghanistan,2020-06-27,30451.0
AFG,Afghanistan,2020-06-28,30616.0
AFG,Afghanistan,2020-06-29,30967.0
AFG,Afghanistan,2020-06-30,31238.0
AFG,Afghanistan,2020-07-01,31517.0
AFG,Afghanistan,2020-07-02,31836.0
AFG,Afghanistan,2020-07-03,32022.0
AFG,Afghanistan,2020-07-04,32324.0
AFG,Afghanistan,2020-07-05,32672.0
AFG,Afghanistan,2020-07-06,32951.0
AFG,Afghanistan,2020-07-07,33384.0
AFG,Afghanistan,2020-07-08,33594.0
AFG,Afghanistan,2020-07-09,33653.0
AFG,Afghanistan,2020-07-10,33908.0
AFG,Afghanistan,2020-07-11,34366.0
AFG,Afghanistan,2020-07-12,34451.0
AFG,Afghanistan,2020-07-13,34451.0
AFG,Afghanistan,2020-07-14,34455.0
AFG,Afghanistan,2020-07-15,34740.0
AFG,Afghanistan,2020-07-16,34994.0
AFG,Afghanistan,2020-07-17,35070.0
AFG,Afghanistan,2020-07-18,35289.0
AFG,Afghanistan,2020-07-19,35301.0
AFG,Afghanistan,2020-07-20,35475.0
AFG,Afghanistan,2020-07-21,35615.0
AFG,Afghanistan,2020-07-22,35727.0
AFG,Afghanistan,2020-07-23,35915.0
AFG,Afghanistan,2020-07-24,35928.0
AFG,Afghanistan,2020-07-25,36036.0
AFG,Afghanistan,2020-07-26,36157.0
AFG,Afghanistan,2020-07-27,36263.0
AFG,Afghanistan,2020-07-28,36368.0
AFG,Afghanistan,2020-07-29,36471.0
AFG,Afghanistan,2020-07-30,36471.0
AFG,Afghanistan,2020-07-31,36542.0
AFG,Afghanistan,2020-08-01,36710.0
AFG,Afghanistan,2020-08-02,36710.0
AFG,Afghanistan,2020-08-03,36710.0
AFG,Afghanistan,2020-08-04,36747.0
AFG,Afghanistan,2020-08-05,36829.0
AFG,Afghanistan,2020-08-06,36896.0
AFG,Afghanistan,2020-08-07,36937.0
AFG,Afghanistan,2020-08-08,37015.0
AFG,Afghanistan,2020-08-09,37054.0
AFG,Afghanistan,2020-08-10,37054.0
AFG,Afghanistan,2020-08-11,37054.0
AFG,Afghanistan,2020-08-12,37269.0
AFG,Afghanistan,2020-08-13,37345.0
AFG,Afghanistan,2020-08-14,37424.0
AFG,Afghanistan,2020-08-15,37431.0
AFG,Afghanistan,2020-08-16,37551.0
AFG,Afghanistan,2020-08-17,37596.0
AFG,Afghanistan,2020-08-18,37599.0
AFG,Afghanistan,2020-08-19,37599.0
AFG,Afghanistan,2020-08-20,37759.0
AFG,Afghanistan,2020-08-21,37856.0
AFG,Afghanistan,2020-08-22,37894.0
AFG,Afghanistan,2020-08-23,37999.0
AFG,Afghanistan,2020-08-24,37999.0
AFG,Afghanistan,2020-08-25,38070.0
AFG,Afghanistan,2020-08-26,38071.0
AFG,Afghanistan,2020-08-27,38126.0
AFG,Afghanistan,2020-08-28,38129.0
AFG,Afghanistan,2020-08-29,38140.0
AFG,Afghanistan,2020-08-30,38143.0
AFG,Afghanistan,2020-08-31,38162.0
AFG,Afghanistan,2020-09-01,38196.0
AFG,Afghanistan,2020-09-02,38205.0
AFG,Afghanistan,2020-09-03,38243.0
AFG,Afghanistan,2020-09-04,38288.0
AFG,Afghanistan,2020-09-05,38304.0
AFG,Afghanistan,2020-09-06,38324.0
AFG,Afghanistan,2020-09-07,38398.0
AFG,Afghanistan,2020-09-08,38494.0
AFG,Afghanistan,2020-09-09,38520.0
AFG,Afghanistan,2020-09-10,38544.0
AFG,Afghanistan,2020-09-11,38572.0
AFG,Afghanistan,2020-09-12,38606.0
AFG,Afghanistan,2020-09-13,38641.0
AFG,Afghanistan,2020-09-14,38716.0
AFG,Afghanistan,2020-09-15,38815.0
AFG,Afghanistan,2020-09-16,38855.0
AFG,Afghanistan,2020-09-17,38872.0
AFG,Afghanistan,2020-09-18,38872.0
AFG,Afghanistan,2020-09-19,38919.0
AFG,Afghanistan,2020-09-20,39044.0
AFG,Afghanistan,2020-09-21,39044.0
AFG,Afghanistan,2020-09-22,39074.0
AFG,Afghanistan,2020-09-23,39145.0
AFG,Afghanistan,2020-09-24,39170.0
AFG,Afghanistan,2020-09-25,39186.0
AFG,Afghanistan,2020-09-26,39192.0
AFG,Afghanistan,2020-09-27,39227.0
AFG,Afghanistan,2020-09-28,39227.0
AFG,Afghanistan,2020-09-29,39239.0
AFG,Afghanistan,2020-09-30,39254.0
AFG,Afghanistan,2020-10-01,39268.0
AFG,Afghanistan,2020-10-02,39285.0
AFG,Afghanistan,2020-10-03,39290.0
AFG,Afghanistan,2020-10-04,39297.0
AFG,Afghanistan,2020-10-05,39341.0
AFG,Afghanistan,2020-10-06,39486.0
AFG,Afghanistan,2020-10-07,39548.0
AFG,Afghanistan,2020-10-08,39616.0
AFG,Afghanistan,2020-10-09,39693.0
AFG,Afghanistan,2020-10-10,39703.0
AFG,Afghanistan,2020-10-11,39703.0
AFG,Afghanistan,2020-10-12,39799.0
AFG,Afghanistan,2020-10-13,39928.0
AFG,Afghanistan,2020-10-14,39994.0
AFG,Afghanistan,2020-10-15,40026.0
AFG,Afghanistan,2020-10-16,40026.0
AFG,Afghanistan,2020-10-17,40073.0
AFG,Afghanistan,2020-10-18,40141.0
AFG,Afghanistan,2020-10-19,40200.0
AFG,Afghanistan,2020-10-20,40287.0
AFG,Afghanistan,2020-10-21,40375.0
AFG,Afghanistan,2020-10-22,40510.0
AFG,Afghanistan,2020-10-23,40626.0
AFG,Afghanistan,2020-10-24,40687.0
AFG,Afghanistan,2020-10-25,40768.0
AFG,Afghanistan,2020-10-26,40833.0
AFG,Afghanistan,2020-10-27,41032.0
AFG,Afghanistan,2020-10-28,41145.0
AFG,Afghanistan,2020-10-29,41145.0
AFG,Afghanistan,2020-10-30,41268.0
AFG,Afghanistan,2020-10-31,41425.0
AFG,Afghanistan,2020-11-01,41501.0
AFG,Afghanistan,2020-11-02,41633.0
AFG,Afghanistan,2020-11-03,41728.0
AFG,Afghanistan,2020-11-04,41814.0
AFG,Afghanistan,2020-11-05,41935.0
AFG,Afghanistan,2020-11-06,41975.0
AFG,Afghanistan,2020-11-07,42033.0
AFG,Afghanistan,2020-11-08,42159.0
AFG,Afghanistan,2020-11-09,42239.0
AFG,Afghanistan,2020-11-10,42463.0
AFG,Afghanistan,2020-11-11,42463.0
AFG,Afghanistan,2020-11-12,42609.0
AFG,Afghanistan,2020-11-13,42969.0
AFG,Afghanistan,2020-11-14,43035.0
AFG,Afghanistan,2020-11-15,43240.0
AFG,Afghanistan,2020-11-16,43403.0
AFG,Afghanistan,2020-11-17,43468.0
AFG,Afghanistan,2020-11-18,43851.0
AFG,Afghanistan,2020-11-19,43851.0
AGO,Angola,2020-03-22,2.0
AGO,Angola,2020-03-23,2.0
AGO,Angola,2020-03-24,2.0
AGO,Angola,2020-03-25,2.0
AGO,Angola,2020-03-26,2.0
AGO,Angola,2020-03-27,3.0
AGO,Angola,2020-03-28,4.0
AGO,Angola,2020-03-29,4.0
AGO,Angola,2020-03-30,7.0
AGO,Angola,2020-03-31,7.0
AGO,Angola,2020-04-01,7.0
AGO,Angola,2020-04-02,8.0
AGO,Angola,2020-04-03,8.0
AGO,Angola,2020-04-04,8.0
AGO,Angola,2020-04-05,10.0
AGO,Angola,2020-04-06,14.0
AGO,Angola,2020-04-07,16.0
AGO,Angola,2020-04-08,17.0
AGO,Angola,2020-04-09,19.0
AGO,Angola,2020-04-10,19.0
AGO,Angola,2020-04-11,19.0
AGO,Angola,2020-04-12,19.0
AGO,Angola,2020-04-13,19.0
AGO,Angola,2020-04-14,19.0
AGO,Angola,2020-04-15,19.0
AGO,Angola,2020-04-16,19.0
AGO,Angola,2020-04-17,19.0
AGO,Angola,2020-04-18,19.0
AGO,Angola,2020-04-19,24.0
AGO,Angola,2020-04-20,24.0
AGO,Angola,2020-04-21,24.0
AGO,Angola,2020-04-22,24.0
AGO,Angola,2020-04-23,24.0
AGO,Angola,2020-04-24,25.0
AGO,Angola,2020-04-25,25.0
AGO,Angola,2020-04-26,25.0
AGO,Angola,2020-04-27,26.0
AGO,Angola,2020-04-28,27.0
AGO,Angola,2020-04-29,27.0
AGO,Angola,2020-04-30,27.0
AGO,Angola,2020-05-01,27.0
AGO,Angola,2020-05-02,29.0
AGO,Angola,2020-05-03,35.0
AGO,Angola,2020-05-04,35.0
AGO,Angola,2020-05-05,35.0
AGO,Angola,2020-05-06,36.0
AGO,Angola,2020-05-07,36.0
AGO,Angola,2020-05-08,36.0
AGO,Angola,2020-05-09,43.0
AGO,Angola,2020-05-10,43.0
AGO,Angola,2020-05-11,45.0
AGO,Angola,2020-05-12,45.0
AGO,Angola,2020-05-13,45.0
AGO,Angola,2020-05-14,45.0
AGO,Angola,2020-05-15,48.0
AGO,Angola,2020-05-16,48.0
AGO,Angola,2020-05-17,48.0
AGO,Angola,2020-05-18,48.0
AGO,Angola,2020-05-19,48.0
AGO,Angola,2020-05-20,50.0
AGO,Angola,2020-05-21,52.0
AGO,Angola,2020-05-22,58.0
AGO,Angola,2020-05-23,60.0
AGO,Angola,2020-05-24,60.0
AGO,Angola,2020-05-25,69.0
AGO,Angola,2020-05-26,69.0
AGO,Angola,2020-05-27,71.0
AGO,Angola,2020-05-28,71.0
AGO,Angola,2020-05-29,73.0
AGO,Angola,2020-05-30,77.0
AGO,Angola,2020-05-31,84.0
AGO,Angola,2020-06-01,86.0
AGO,Angola,2020-06-02,86.0
AGO,Angola,2020-06-03,86.0
AGO,Angola,2020-06-04,86.0
AGO,Angola,2020-06-05,86.0
AGO,Angola,2020-06-06,86.0
AGO,Angola,2020-06-07,86.0
AGO,Angola,2020-06-08,91.0
AGO,Angola,2020-06-09,92.0
AGO,Angola,2020-06-10,96.0
AGO,Angola,2020-06-11,113.0
AGO,Angola,2020-06-12,118.0
AGO,Angola,2020-06-13,130.0
AGO,Angola,2020-06-14,138.0
AGO,Angola,2020-06-15,140.0
AGO,Angola,2020-06-16,142.0
AGO,Angola,2020-06-17,142.0
AGO,Angola,2020-06-18,155.0
AGO,Angola,2020-06-19,155.0
AGO,Angola,2020-06-20,166.0
AGO,Angola,2020-06-21,172.0
AGO,Angola,2020-06-22,176.0
AGO,Angola,2020-06-23,183.0
AGO,Angola,2020-06-24,186.0
AGO,Angola,2020-06-25,189.0
AGO,Angola,2020-06-26,197.0
AGO,Angola,2020-06-27,212.0
AGO,Angola,2020-06-28,244.0
AGO,Angola,2020-06-29,267.0
AGO,Angola,2020-06-30,276.0
