iso_code,country,date,ox_government_response_index_for_display
ABW,Aruba,2020-01-01,0.0
ABW,Aruba,2020-01-02,0.0
ABW,Aruba,2020-01-03,0.0
ABW,Aruba,2020-01-04,0.0
ABW,Aruba,2020-01-05,0.0
ABW,Aruba,2020-01-06,0.0
ABW,Aruba,2020-01-07,0.0
ABW,Aruba,2020-01-08,0.0
ABW,Aruba,2020-01-09,0.0
ABW,Aruba,2020-01-10,0.0
ABW,Aruba,2020-01-11,0.0
ABW,Aruba,2020-01-12,0.0
ABW,Aruba,2020-01-13,0.0
ABW,Aruba,2020-01-14,0.0
ABW,Aruba,2020-01-15,0.0
ABW,Aruba,2020-01-16,0.0
ABW,Aruba,2020-01-17,0.0
ABW,Aruba,2020-01-18,0.0
ABW,Aruba,2020-01-19,0.0
ABW,Aruba,2020-01-20,0.0
ABW,Aruba,2020-01-21,0.0
ABW,Aruba,2020-01-22,0.0
ABW,Aruba,2020-01-23,0.0
ABW,Aruba,2020-01-24,0.0
ABW,Aruba,2020-01-25,0.0
ABW,Aruba,2020-01-26,0.0
ABW,Aruba,2020-01-27,0.0
ABW,Aruba,2020-01-28,0.0
ABW,Aruba,2020-01-29,0.0
ABW,Aruba,2020-01-30,0.0
ABW,Aruba,2020-01-31,0.0
ABW,Aruba,2020-02-01,0.0
ABW,Aruba,2020-02-02,0.0
ABW,Aruba,2020-02-03,0.0
ABW,Aruba,2020-02-04,0.0
ABW,Aruba,2020-02-05,0.0
ABW,Aruba,2020-02-06,0.0
ABW,Aruba,2020-02-07,0.0
ABW,Aruba,2020-02-08,0.0
ABW,Aruba,2020-02-09,0.0
ABW,Aruba,2020-02-10,0.0
ABW,Aruba,2020-02-11,0.0
ABW,Aruba,2020-02-12,0.0
ABW,Aruba,2020-02-13,0.0
ABW,Aruba,2020-02-14,0.0
ABW,Aruba,2020-02-15,0.0
ABW,Aruba,2020-02-16,0.0
ABW,Aruba,2020-02-17,0.0
ABW,Aruba,2020-02-18,0.0
ABW,Aruba,2020-02-19,0.0
ABW,Aruba,2020-02-20,0.0
ABW,Aruba,2020-02-21,0.0
ABW,Aruba,2020-02-22,0.0
ABW,Aruba,2020-02-23,0.0
ABW,Aruba,2020-02-24,0.0
ABW,Aruba,2020-02-25,0.0
ABW,Aruba,2020-02-26,0.0
ABW,Aruba,2020-02-27,0.0
ABW,Aruba,2020-02-28,0.0
ABW,Aruba,2020-02-29,0.0
ABW,Aruba,2020-03-01,0.0
ABW,Aruba,2020-03-02,0.0
ABW,Aruba,2020-03-03,0.0
ABW,Aruba,2020-03-04,0.0
ABW,Aruba,2020-03-05,0.0
ABW,Aruba,2020-03-06,0.0
ABW,Aruba,2020-03-07,0.0
ABW,Aruba,2020-03-08,0.0
ABW,Aruba,2020-03-09,0.0
ABW,Aruba,2020-03-10,2.08
ABW,Aruba,2020-03-11,2.08
ABW,Aruba,2020-03-12,2.08
ABW,Aruba,2020-03-13,2.08
ABW,Aruba,2020-03-14,2.08
ABW,Aruba,2020-03-15,2.08
ABW,Aruba,2020-03-16,8.33
ABW,Aruba,2020-03-17,14.58
ABW,Aruba,2020-03-18,22.92
ABW,Aruba,2020-03-19,26.04
ABW,Aruba,2020-03-20,26.04
ABW,Aruba,2020-03-21,32.29
ABW,Aruba,2020-03-22,32.29
ABW,Aruba,2020-03-23,32.29
ABW,Aruba,2020-03-24,32.29
ABW,Aruba,2020-03-25,32.29
ABW,Aruba,2020-03-26,32.29
ABW,Aruba,2020-03-27,32.29
ABW,Aruba,2020-03-28,32.29
ABW,Aruba,2020-03-29,55.21
ABW,Aruba,2020-03-30,61.46
ABW,Aruba,2020-03-31,61.46
ABW,Aruba,2020-04-01,66.15
ABW,Aruba,2020-04-02,66.15
ABW,Aruba,2020-04-03,66.15
ABW,Aruba,2020-04-04,66.15
ABW,Aruba,2020-04-05,66.15
ABW,Aruba,2020-04-06,66.15
ABW,Aruba,2020-04-07,66.15
ABW,Aruba,2020-04-08,66.15
ABW,Aruba,2020-04-09,66.15
ABW,Aruba,2020-04-10,68.23
ABW,Aruba,2020-04-11,66.15
ABW,Aruba,2020-04-12,68.23
ABW,Aruba,2020-04-13,68.23
ABW,Aruba,2020-04-14,66.15
ABW,Aruba,2020-04-15,66.15
ABW,Aruba,2020-04-16,66.15
ABW,Aruba,2020-04-17,66.15
ABW,Aruba,2020-04-18,66.15
ABW,Aruba,2020-04-19,66.15
ABW,Aruba,2020-04-20,66.15
ABW,Aruba,2020-04-21,66.15
ABW,Aruba,2020-04-22,66.15
ABW,Aruba,2020-04-23,66.15
ABW,Aruba,2020-04-24,66.15
ABW,Aruba,2020-04-25,66.15
ABW,Aruba,2020-04-26,66.15
ABW,Aruba,2020-04-27,66.15
ABW,Aruba,2020-04-28,66.15
ABW,Aruba,2020-04-29,66.15
ABW,Aruba,2020-04-30,66.15
ABW,Aruba,2020-05-01,66.15
ABW,Aruba,2020-05-02,66.15
ABW,Aruba,2020-05-03,66.15
ABW,Aruba,2020-05-04,64.06
ABW,Aruba,2020-05-05,64.06
ABW,Aruba,2020-05-06,64.06
ABW,Aruba,2020-05-07,64.06
ABW,Aruba,2020-05-08,64.06
ABW,Aruba,2020-05-09,64.06
ABW,Aruba,2020-05-10,64.06
ABW,Aruba,2020-05-11,64.06
ABW,Aruba,2020-05-12,64.06
ABW,Aruba,2020-05-13,64.06
ABW,Aruba,2020-05-14,64.06
ABW,Aruba,2020-05-15,64.06
ABW,Aruba,2020-05-16,64.06
ABW,Aruba,2020-05-17,64.06
ABW,Aruba,2020-05-18,55.73
ABW,Aruba,2020-05-19,55.73
ABW,Aruba,2020-05-20,55.73
ABW,Aruba,2020-05-21,55.73
ABW,Aruba,2020-05-22,55.73
ABW,Aruba,2020-05-23,55.73
ABW,Aruba,2020-05-24,55.73
ABW,Aruba,2020-05-25,55.73
ABW,Aruba,2020-05-26,55.73
ABW,Aruba,2020-05-27,55.73
ABW,Aruba,2020-05-28,53.65
ABW,Aruba,2020-05-29,53.65
ABW,Aruba,2020-05-30,53.65
ABW,Aruba,2020-05-31,50.52
ABW,Aruba,2020-06-01,50.52
ABW,Aruba,2020-06-02,50.52
ABW,Aruba,2020-06-03,50.52
ABW,Aruba,2020-06-04,50.52
ABW,Aruba,2020-06-05,50.52
ABW,Aruba,2020-06-06,50.52
ABW,Aruba,2020-06-07,50.52
ABW,Aruba,2020-06-08,50.52
ABW,Aruba,2020-06-09,48.44
ABW,Aruba,2020-06-10,46.88
ABW,Aruba,2020-06-11,46.88
ABW,Aruba,2020-06-12,46.88
ABW,Aruba,2020-06-13,46.88
ABW,Aruba,2020-06-14,46.88
ABW,Aruba,2020-06-15,46.88
ABW,Aruba,2020-06-16,46.88
ABW,Aruba,2020-06-17,46.88
ABW,Aruba,2020-06-18,46.88
ABW,Aruba,2020-06-19,46.88
ABW,Aruba,2020-06-20,46.88
ABW,Aruba,2020-06-21,46.88
ABW,Aruba,2020-06-22,46.88
ABW,Aruba,2020-06-23,46.88
ABW,Aruba,2020-06-24,46.88
ABW,Aruba,2020-06-25,48.96
ABW,Aruba,2020-06-26,48.96
ABW,Aruba,2020-06-27,48.96
ABW,Aruba,2020-06-28,48.96
ABW,Aruba,2020-06-29,48.96
ABW,Aruba,2020-06-30,48.96
ABW,Aruba,2020-07-01,48.96
ABW,Aruba,2020-07-02,48.96
ABW,Aruba,2020-07-03,48.96
ABW,Aruba,2020-07-04,48.96
ABW,Aruba,2020-07-05,48.96
ABW,Aruba,2020-07-06,48.96
ABW,Aruba,2020-07-07,48.96
ABW,Aruba,2020-07-08,48.96
ABW,Aruba,2020-07-09,48.96
ABW,Aruba,2020-07-10,48.96
ABW,Aruba,2020-07-11,48.96
ABW,Aruba,2020-07-12,48.96
ABW,Aruba,2020-07-13,46.88
ABW,Aruba,2020-07-14,46.88
ABW,Aruba,2020-07-15,46.88
ABW,Aruba,2020-07-16,46.88
ABW,Aruba,2020-07-17,46.88
ABW,Aruba,2020-07-18,46.88
ABW,Aruba,2020-07-19,46.88
ABW,Aruba,2020-07-20,43.75
ABW,Aruba,2020-07-21,43.75
ABW,Aruba,2020-07-22,43.75
ABW,Aruba,2020-07-23,43.75
ABW,Aruba,2020-07-24,43.75
ABW,Aruba,2020-07-25,43.75
ABW,Aruba,2020-07-26,43.75
ABW,Aruba,2020-07-27,43.75
ABW,Aruba,2020-07-28,43.75
ABW,Aruba,2020-07-29,43.75
ABW,Aruba,2020-07-30,43.75
ABW,Aruba,2020-07-31,43.75
ABW,Aruba,2020-08-01,43.75
ABW,Aruba,2020-08-02,43.75
ABW,Aruba,2020-08-03,43.75
ABW,Aruba,2020-08-04,53.12
ABW,Aruba,2020-08-05,53.12
ABW,Aruba,2020-08-06,53.12
ABW,Aruba,2020-08-07,57.29
ABW,Aruba,2020-08-08,57.29
ABW,Aruba,2020-08-09,57.29
ABW,Aruba,2020-08-10,57.29
ABW,Aruba,2020-08-11,57.29
ABW,Aruba,2020-08-12,57.29
ABW,Aruba,2020-08-13,57.29
ABW,Aruba,2020-08-14,57.29
ABW,Aruba,2020-08-15,57.29
ABW,Aruba,2020-08-16,57.29
ABW,Aruba,2020-08-17,57.29
ABW,Aruba,2020-08-18,63.54
ABW,Aruba,2020-08-19,63.54
ABW,Aruba,2020-08-20,63.54
ABW,Aruba,2020-08-21,63.54
ABW,Aruba,2020-08-22,63.54
ABW,Aruba,2020-08-23,63.54
ABW,Aruba,2020-08-24,63.54
ABW,Aruba,2020-08-25,63.54
ABW,Aruba,2020-08-26,63.54
ABW,Aruba,2020-08-27,60.42
ABW,Aruba,2020-08-28,66.41
ABW,Aruba,2020-08-29,66.41
ABW,Aruba,2020-08-30,66.41
ABW,Aruba,2020-08-31,66.41
ABW,Aruba,2020-09-01,66.41
ABW,Aruba,2020-09-02,66.41
ABW,Aruba,2020-09-03,64.32
ABW,Aruba,2020-09-04,64.32
ABW,Aruba,2020-09-05,64.32
ABW,Aruba,2020-09-06,64.32
ABW,Aruba,2020-09-07,61.2
ABW,Aruba,2020-09-08,61.2
ABW,Aruba,2020-09-09,61.2
ABW,Aruba,2020-09-10,61.2
ABW,Aruba,2020-09-11,59.64
ABW,Aruba,2020-09-12,59.64
ABW,Aruba,2020-09-13,59.64
ABW,Aruba,2020-09-14,59.64
ABW,Aruba,2020-09-15,59.64
ABW,Aruba,2020-09-16,59.64
ABW,Aruba,2020-09-17,59.64
ABW,Aruba,2020-09-18,59.64
ABW,Aruba,2020-09-19,59.64
ABW,Aruba,2020-09-20,59.64
ABW,Aruba,2020-09-21,56.51
ABW,Aruba,2020-09-22,56.51
ABW,Aruba,2020-09-23,56.51
ABW,Aruba,2020-09-24,56.51
ABW,Aruba,2020-09-25,56.51
ABW,Aruba,2020-09-26,56.51
ABW,Aruba,2020-09-27,56.51
ABW,Aruba,2020-09-28,56.51
ABW,Aruba,2020-09-29,56.51
ABW,Aruba,2020-09-30,56.51
ABW,Aruba,2020-10-01,56.51
ABW,Aruba,2020-10-02,56.51
ABW,Aruba,2020-10-03,56.51
ABW,Aruba,2020-10-04,56.51
ABW,Aruba,2020-10-05,56.51
ABW,Aruba,2020-10-06,56.51
ABW,Aruba,2020-10-07,56.51
ABW,Aruba,2020-10-08,56.51
ABW,Aruba,2020-10-09,56.51
ABW,Aruba,2020-10-10,56.51
ABW,Aruba,2020-10-11,56.51
ABW,Aruba,2020-10-12,56.51
ABW,Aruba,2020-10-13,56.51
ABW,Aruba,2020-10-14,56.51
ABW,Aruba,2020-10-15,56.51
ABW,Aruba,2020-10-16,56.51
ABW,Aruba,2020-10-17,56.51
ABW,Aruba,2020-10-18,56.51
ABW,Aruba,2020-10-19,56.51
ABW,Aruba,2020-10-20,56.51
ABW,Aruba,2020-10-21,56.51
ABW,Aruba,2020-10-22,47.4
ABW,Aruba,2020-10-23,47.4
ABW,Aruba,2020-10-24,47.4
ABW,Aruba,2020-10-25,47.4
ABW,Aruba,2020-10-26,47.4
ABW,Aruba,2020-10-27,47.4
ABW,Aruba,2020-10-28,47.4
ABW,Aruba,2020-10-29,47.4
ABW,Aruba,2020-10-30,47.4
ABW,Aruba,2020-10-31,47.4
ABW,Aruba,2020-11-01,47.4
ABW,Aruba,2020-11-02,47.4
ABW,Aruba,2020-11-03,47.4
ABW,Aruba,2020-11-04,47.4
ABW,Aruba,2020-11-05,47.4
ABW,Aruba,2020-11-06,47.4
ABW,Aruba,2020-11-07,47.4
ABW,Aruba,2020-11-08,47.4
ABW,Aruba,2020-11-09,47.4
ABW,Aruba,2020-11-10,45.31
ABW,Aruba,2020-11-11,45.31
ABW,Aruba,2020-11-12,45.31
ABW,Aruba,2020-11-13,45.31
ABW,Aruba,2020-11-14,45.31
ABW,Aruba,2020-11-15,45.31
ABW,Aruba,2020-11-16,45.31
ABW,Aruba,2020-11-17,45.31
ABW,Aruba,2020-11-18,45.31
ABW,Aruba,2020-11-19,44.27
ABW,Aruba,2020-11-20,44.27
ABW,Aruba,2020-11-21,44.27
ABW,Aruba,2020-11-22,44.27
ABW,Aruba,2020-11-23,44.27
ABW,Aruba,2020-11-24,39.58
ABW,Aruba,2020-11-25,39.58
ABW,Aruba,2020-11-26,39.58
ABW,Aruba,2020-11-27,39.58
ABW,Aruba,2020-11-28,39.58
ABW,Aruba,2020-11-29,39.58
ABW,Aruba,2020-11-30,39.58
ABW,Aruba,2020-12-01,42.19
ABW,Aruba,2020-12-02,42.19
ABW,Aruba,2020-12-03,42.19
ABW,Aruba,2020-12-04,42.19
ABW,Aruba,2020-12-05,44.27
ABW,Aruba,2020-12-06,44.27
ABW,Aruba,2020-12-07,44.27
ABW,Aruba,2020-12-08,44.27
ABW,Aruba,2020-12-09,44.27
ABW,Aruba,2020-12-10,44.27
ABW,Aruba,2020-12-11,44.27
ABW,Aruba,2020-12-12,44.27
ABW,Aruba,2020-12-13,44.27
ABW,Aruba,2020-12-14,44.27
ABW,Aruba,2020-12-15,45.83
ABW,Aruba,2020-12-16,45.83
ABW,Aruba,2020-12-17,45.83
ABW,Aruba,2020-12-18,45.83
ABW,Aruba,2020-12-19,43.75
ABW,Aruba,2020-12-20,43.75
ABW,Aruba,2020-12-21,43.75
ABW,Aruba,2020-12-22,37.5
ABW,Aruba,2020-12-23,37.5
ABW,Aruba,2020-12-24,37.5
ABW,Aruba,2020-12-25,37.5
ABW,Aruba,2020-12-26,37.5
ABW,Aruba,2020-12-27,37.5
ABW,Aruba,2020-12-28,37.5
ABW,Aruba,2020-12-29,37.5
ABW,Aruba,2020-12-30,37.5
ABW,Aruba,2020-12-31,37.5
ABW,Aruba,2021-01-01,38.02
ABW,Aruba,2021-01-02,38.02
ABW,Aruba,2021-01-03,38.02
ABW,Aruba,2021-01-04,38.02
ABW,Aruba,2021-01-05,38.02
ABW,Aruba,2021-01-06,38.02
ABW,Aruba,2021-01-07,41.15
ABW,Aruba,2021-01-08,41.15
ABW,Aruba,2021-01-09,41.15
ABW,Aruba,2021-01-10,41.15
ABW,Aruba,2021-01-11,41.15
ABW,Aruba,2021-01-12,41.15
ABW,Aruba,2021-01-13,41.15
ABW,Aruba,2021-01-14,39.06
ABW,Aruba,2021-01-15,39.06
ABW,Aruba,2021-01-16,39.06
ABW,Aruba,2021-01-17,39.06
ABW,Aruba,2021-01-18,39.06
ABW,Aruba,2021-01-19,41.15
ABW,Aruba,2021-01-20,41.15
ABW,Aruba,2021-01-21,41.15
ABW,Aruba,2021-01-22,41.15
ABW,Aruba,2021-01-23,41.15
ABW,Aruba,2021-01-24,41.15
ABW,Aruba,2021-01-25,41.15
ABW,Aruba,2021-01-26,44.27
ABW,Aruba,2021-01-27,44.27
ABW,Aruba,2021-01-28,44.27
ABW,Aruba,2021-01-29,44.27
ABW,Aruba,2021-01-30,44.27
ABW,Aruba,2021-01-31,44.27
ABW,Aruba,2021-02-01,38.02
ABW,Aruba,2021-02-02,38.02
ABW,Aruba,2021-02-03,38.02
ABW,Aruba,2021-02-04,38.02
ABW,Aruba,2021-02-05,42.19
ABW,Aruba,2021-02-06,42.19
ABW,Aruba,2021-02-07,42.19
ABW,Aruba,2021-02-08,42.19
ABW,Aruba,2021-02-09,43.75
ABW,Aruba,2021-02-10,43.75
ABW,Aruba,2021-02-11,43.75
ABW,Aruba,2021-02-12,43.75
ABW,Aruba,2021-02-13,43.75
ABW,Aruba,2021-02-14,43.75
ABW,Aruba,2021-02-15,43.75
ABW,Aruba,2021-02-16,43.75
ABW,Aruba,2021-02-17,46.25
ABW,Aruba,2021-02-18,46.25
ABW,Aruba,2021-02-19,46.25
ABW,Aruba,2021-02-20,46.25
ABW,Aruba,2021-02-21,46.25
ABW,Aruba,2021-02-22,46.25
ABW,Aruba,2021-02-23,46.25
ABW,Aruba,2021-02-24,46.25
ABW,Aruba,2021-02-25,46.25
ABW,Aruba,2021-02-26,46.25
ABW,Aruba,2021-02-27,46.25
ABW,Aruba,2021-02-28,46.25
ABW,Aruba,2021-03-01,46.25
ABW,Aruba,2021-03-02,46.25
ABW,Aruba,2021-03-03,46.25
ABW,Aruba,2021-03-04,46.25
ABW,Aruba,2021-03-05,46.25
ABW,Aruba,2021-03-06,46.25
ABW,Aruba,2021-03-07,46.25
ABW,Aruba,2021-03-08,46.25
ABW,Aruba,2021-03-09,49.38
ABW,Aruba,2021-03-10,49.38
ABW,Aruba,2021-03-11,49.38
ABW,Aruba,2021-03-12,49.38
ABW,Aruba,2021-03-13,49.38
ABW,Aruba,2021-03-14,49.38
ABW,Aruba,2021-03-15,49.38
ABW,Aruba,2021-03-16,49.38
ABW,Aruba,2021-03-17,49.38
ABW,Aruba,2021-03-18,49.38
ABW,Aruba,2021-03-19,49.38
ABW,Aruba,2021-03-20,49.38
ABW,Aruba,2021-03-21,49.38
ABW,Aruba,2021-03-22,49.38
ABW,Aruba,2021-03-24,49.38
ABW,Aruba,2021-03-25,49.38
ABW,Aruba,2021-03-26,49.38
ABW,Aruba,2021-03-27,49.38
ABW,Aruba,2021-03-28,49.38
ABW,Aruba,2021-03-29,49.38
ABW,Aruba,2021-03-30,49.38
AFG,Afghanistan,2020-01-01,0.0
AFG,Afghanistan,2020-01-02,0.0
AFG,Afghanistan,2020-01-03,0.0
AFG,Afghanistan,2020-01-04,0.0
AFG,Afghanistan,2020-01-05,0.0
AFG,Afghanistan,2020-01-06,0.0
AFG,Afghanistan,2020-01-07,0.0
AFG,Afghanistan,2020-01-08,0.0
AFG,Afghanistan,2020-01-09,0.0
AFG,Afghanistan,2020-01-10,0.0
AFG,Afghanistan,2020-01-11,0.0
AFG,Afghanistan,2020-01-12,0.0
AFG,Afghanistan,2020-01-13,0.0
AFG,Afghanistan,2020-01-14,0.0
AFG,Afghanistan,2020-01-15,0.0
AFG,Afghanistan,2020-01-16,0.0
AFG,Afghanistan,2020-01-17,0.0
AFG,Afghanistan,2020-01-18,0.0
AFG,Afghanistan,2020-01-19,0.0
AFG,Afghanistan,2020-01-20,0.0
AFG,Afghanistan,2020-01-21,0.0
AFG,Afghanistan,2020-01-22,0.0
AFG,Afghanistan,2020-01-23,0.0
AFG,Afghanistan,2020-01-24,0.0
AFG,Afghanistan,2020-01-25,0.0
AFG,Afghanistan,2020-01-26,0.0
AFG,Afghanistan,2020-01-27,0.0
AFG,Afghanistan,2020-01-28,0.0
AFG,Afghanistan,2020-01-29,0.0
AFG,Afghanistan,2020-01-30,0.0
AFG,Afghanistan,2020-01-31,0.0
AFG,Afghanistan,2020-02-01,0.0
AFG,Afghanistan,2020-02-02,0.0
AFG,Afghanistan,2020-02-03,0.0
AFG,Afghanistan,2020-02-04,0.0
AFG,Afghanistan,2020-02-05,0.0
AFG,Afghanistan,2020-02-06,0.0
AFG,Afghanistan,2020-02-07,0.0
AFG,Afghanistan,2020-02-08,0.0
AFG,Afghanistan,2020-02-09,0.0
AFG,Afghanistan,2020-02-10,0.0
AFG,Afghanistan,2020-02-11,0.0
AFG,Afghanistan,2020-02-12,0.0
AFG,Afghanistan,2020-02-13,0.0
AFG,Afghanistan,2020-02-14,0.0
AFG,Afghanistan,2020-02-15,0.0
AFG,Afghanistan,2020-02-16,0.0
AFG,Afghanistan,2020-02-17,0.0
AFG,Afghanistan,2020-02-18,0.0
AFG,Afghanistan,2020-02-19,0.0
AFG,Afghanistan,2020-02-20,0.0
AFG,Afghanistan,2020-02-21,0.0
AFG,Afghanistan,2020-02-22,0.0
AFG,Afghanistan,2020-02-23,6.77
AFG,Afghanistan,2020-02-24,9.9
AFG,Afghanistan,2020-02-25,9.9
AFG,Afghanistan,2020-02-26,9.9
AFG,Afghanistan,2020-02-27,9.9
AFG,Afghanistan,2020-02-28,9.9
AFG,Afghanistan,2020-02-29,9.9
AFG,Afghanistan,2020-03-01,22.92
AFG,Afghanistan,2020-03-02,22.92
AFG,Afghanistan,2020-03-03,22.92
AFG,Afghanistan,2020-03-04,22.92
AFG,Afghanistan,2020-03-05,22.92
AFG,Afghanistan,2020-03-06,22.92
AFG,Afghanistan,2020-03-07,22.92
AFG,Afghanistan,2020-03-08,22.92
AFG,Afghanistan,2020-03-09,22.92
AFG,Afghanistan,2020-03-10,22.92
AFG,Afghanistan,2020-03-11,22.92
AFG,Afghanistan,2020-03-12,22.92
AFG,Afghanistan,2020-03-13,22.92
AFG,Afghanistan,2020-03-14,29.17
AFG,Afghanistan,2020-03-15,29.17
AFG,Afghanistan,2020-03-16,29.17
AFG,Afghanistan,2020-03-17,29.17
AFG,Afghanistan,2020-03-18,30.73
AFG,Afghanistan,2020-03-19,30.73
AFG,Afghanistan,2020-03-20,30.73
AFG,Afghanistan,2020-03-21,30.73
AFG,Afghanistan,2020-03-22,30.73
AFG,Afghanistan,2020-03-23,30.73
AFG,Afghanistan,2020-03-24,35.94
AFG,Afghanistan,2020-03-25,43.75
AFG,Afghanistan,2020-03-26,43.75
AFG,Afghanistan,2020-03-27,43.75
AFG,Afghanistan,2020-03-28,48.44
AFG,Afghanistan,2020-03-29,48.44
AFG,Afghanistan,2020-03-30,48.44
AFG,Afghanistan,2020-03-31,48.44
AFG,Afghanistan,2020-04-01,48.44
AFG,Afghanistan,2020-04-02,48.44
AFG,Afghanistan,2020-04-03,48.44
AFG,Afghanistan,2020-04-04,48.44
AFG,Afghanistan,2020-04-05,54.69
AFG,Afghanistan,2020-04-06,54.69
AFG,Afghanistan,2020-04-07,54.69
AFG,Afghanistan,2020-04-08,54.69
AFG,Afghanistan,2020-04-09,54.69
AFG,Afghanistan,2020-04-10,54.69
AFG,Afghanistan,2020-04-11,54.69
AFG,Afghanistan,2020-04-12,57.81
AFG,Afghanistan,2020-04-13,57.81
AFG,Afghanistan,2020-04-14,57.81
AFG,Afghanistan,2020-04-15,57.81
AFG,Afghanistan,2020-04-16,57.81
AFG,Afghanistan,2020-04-17,57.81
AFG,Afghanistan,2020-04-18,57.81
AFG,Afghanistan,2020-04-19,57.81
AFG,Afghanistan,2020-04-20,57.81
AFG,Afghanistan,2020-04-21,57.81
AFG,Afghanistan,2020-04-22,57.81
AFG,Afghanistan,2020-04-23,57.81
AFG,Afghanistan,2020-04-24,57.81
AFG,Afghanistan,2020-04-25,57.81
AFG,Afghanistan,2020-04-26,57.81
AFG,Afghanistan,2020-04-27,59.38
AFG,Afghanistan,2020-04-28,59.38
AFG,Afghanistan,2020-04-29,59.38
AFG,Afghanistan,2020-04-30,59.38
AFG,Afghanistan,2020-05-01,62.5
AFG,Afghanistan,2020-05-02,62.5
AFG,Afghanistan,2020-05-03,62.5
AFG,Afghanistan,2020-05-04,62.5
AFG,Afghanistan,2020-05-05,62.5
AFG,Afghanistan,2020-05-06,62.5
AFG,Afghanistan,2020-05-07,62.5
AFG,Afghanistan,2020-05-08,62.5
AFG,Afghanistan,2020-05-09,62.5
AFG,Afghanistan,2020-05-10,62.5
AFG,Afghanistan,2020-05-11,62.5
AFG,Afghanistan,2020-05-12,62.5
AFG,Afghanistan,2020-05-13,62.5
AFG,Afghanistan,2020-05-14,62.5
AFG,Afghanistan,2020-05-15,62.5
AFG,Afghanistan,2020-05-16,62.5
AFG,Afghanistan,2020-05-17,62.5
AFG,Afghanistan,2020-05-18,62.5
AFG,Afghanistan,2020-05-19,62.5
AFG,Afghanistan,2020-05-20,62.5
AFG,Afghanistan,2020-05-21,62.5
AFG,Afghanistan,2020-05-22,62.5
AFG,Afghanistan,2020-05-23,62.5
AFG,Afghanistan,2020-05-24,62.5
AFG,Afghanistan,2020-05-25,62.5
AFG,Afghanistan,2020-05-26,62.5
AFG,Afghanistan,2020-05-27,62.5
AFG,Afghanistan,2020-05-28,62.5
AFG,Afghanistan,2020-05-29,62.5
AFG,Afghanistan,2020-05-30,62.5
AFG,Afghanistan,2020-05-31,62.5
AFG,Afghanistan,2020-06-01,59.38
AFG,Afghanistan,2020-06-02,59.38
AFG,Afghanistan,2020-06-03,59.38
AFG,Afghanistan,2020-06-04,59.38
AFG,Afghanistan,2020-06-05,59.38
AFG,Afghanistan,2020-06-06,59.38
AFG,Afghanistan,2020-06-07,62.5
AFG,Afghanistan,2020-06-08,62.5
AFG,Afghanistan,2020-06-09,60.42
AFG,Afghanistan,2020-06-10,60.42
AFG,Afghanistan,2020-06-11,60.42
AFG,Afghanistan,2020-06-12,60.42
AFG,Afghanistan,2020-06-13,60.42
AFG,Afghanistan,2020-06-14,60.42
AFG,Afghanistan,2020-06-15,60.42
AFG,Afghanistan,2020-06-16,60.42
AFG,Afghanistan,2020-06-17,60.42
AFG,Afghanistan,2020-06-18,60.42
AFG,Afghanistan,2020-06-19,60.42
AFG,Afghanistan,2020-06-20,60.42
AFG,Afghanistan,2020-06-21,60.42
AFG,Afghanistan,2020-06-22,60.42
AFG,Afghanistan,2020-06-23,60.42
AFG,Afghanistan,2020-06-24,60.42
AFG,Afghanistan,2020-06-25,60.42
AFG,Afghanistan,2020-06-26,60.42
AFG,Afghanistan,2020-06-27,60.42
AFG,Afghanistan,2020-06-28,60.42
AFG,Afghanistan,2020-06-29,60.42
AFG,Afghanistan,2020-06-30,60.42
AFG,Afghanistan,2020-07-01,60.42
AFG,Afghanistan,2020-07-02,60.42
AFG,Afghanistan,2020-07-03,60.42
AFG,Afghanistan,2020-07-04,60.42
AFG,Afghanistan,2020-07-05,60.42
AFG,Afghanistan,2020-07-06,60.42
AFG,Afghanistan,2020-07-07,60.42
AFG,Afghanistan,2020-07-08,60.42
AFG,Afghanistan,2020-07-09,60.42
AFG,Afghanistan,2020-07-10,60.42
AFG,Afghanistan,2020-07-11,60.42
AFG,Afghanistan,2020-07-12,60.42
AFG,Afghanistan,2020-07-13,60.42
AFG,Afghanistan,2020-07-14,60.42
AFG,Afghanistan,2020-07-15,60.42
AFG,Afghanistan,2020-07-16,60.42
AFG,Afghanistan,2020-07-17,60.42
AFG,Afghanistan,2020-07-18,60.42
AFG,Afghanistan,2020-07-19,60.42
AFG,Afghanistan,2020-07-20,60.42
AFG,Afghanistan,2020-07-21,60.42
AFG,Afghanistan,2020-07-22,60.42
AFG,Afghanistan,2020-07-23,60.42
AFG,Afghanistan,2020-07-24,60.42
AFG,Afghanistan,2020-07-25,60.42
AFG,Afghanistan,2020-07-26,60.42
AFG,Afghanistan,2020-07-27,60.42
AFG,Afghanistan,2020-07-28,60.42
AFG,Afghanistan,2020-07-29,60.42
AFG,Afghanistan,2020-07-30,60.42
AFG,Afghanistan,2020-07-31,60.42
AFG,Afghanistan,2020-08-01,60.42
AFG,Afghanistan,2020-08-02,60.42
AFG,Afghanistan,2020-08-03,60.42
AFG,Afghanistan,2020-08-04,58.33
AFG,Afghanistan,2020-08-05,56.25
AFG,Afghanistan,2020-08-06,56.25
AFG,Afghanistan,2020-08-07,56.25
AFG,Afghanistan,2020-08-08,56.25
AFG,Afghanistan,2020-08-09,56.25
