iso_code,country,date,ox_containment_health_index
ABW,Aruba,2020-01-01,0.0
ABW,Aruba,2020-01-02,0.0
ABW,Aruba,2020-01-03,0.0
ABW,Aruba,2020-01-04,0.0
ABW,Aruba,2020-01-05,0.0
ABW,Aruba,2020-01-06,0.0
ABW,Aruba,2020-01-07,0.0
ABW,Aruba,2020-01-08,0.0
ABW,Aruba,2020-01-09,0.0
ABW,Aruba,2020-01-10,0.0
ABW,Aruba,2020-01-11,0.0
ABW,Aruba,2020-01-12,0.0
ABW,Aruba,2020-01-13,0.0
ABW,Aruba,2020-01-14,0.0
ABW,Aruba,2020-01-15,0.0
ABW,Aruba,2020-01-16,0.0
ABW,Aruba,2020-01-17,0.0
ABW,Aruba,2020-01-18,0.0
ABW,Aruba,2020-01-19,0.0
ABW,Aruba,2020-01-20,0.0
ABW,Aruba,2020-01-21,0.0
ABW,Aruba,2020-01-22,0.0
ABW,Aruba,2020-01-23,0.0
ABW,Aruba,2020-01-24,0.0
ABW,Aruba,2020-01-25,0.0
ABW,Aruba,2020-01-26,0.0
ABW,Aruba,2020-01-27,0.0
ABW,Aruba,2020-01-28,0.0
ABW,Aruba,2020-01-29,0.0
ABW,Aruba,2020-01-30,0.0
ABW,Aruba,2020-01-31,0.0
ABW,Aruba,2020-02-01,0.0
ABW,Aruba,2020-02-02,0.0
ABW,Aruba,2020-02-03,0.0
ABW,Aruba,2020-02-04,0.0
ABW,Aruba,2020-02-05,0.0
ABW,Aruba,2020-02-06,0.0
ABW,Aruba,2020-02-07,0.0
ABW,Aruba,2020-02-08,0.0
ABW,Aruba,2020-02-09,0.0
ABW,Aruba,2020-02-10,0.0
ABW,Aruba,2020-02-11,0.0
ABW,Aruba,2020-02-12,0.0
ABW,Aruba,2020-02-13,0.0
ABW,Aruba,2020-02-14,0.0
ABW,Aruba,2020-02-15,0.0
ABW,Aruba,2020-02-16,0.0
ABW,Aruba,2020-02-17,0.0
ABW,Aruba,2020-02-18,0.0
ABW,Aruba,2020-02-19,0.0
ABW,Aruba,2020-02-20,0.0
ABW,Aruba,2020-02-21,0.0
ABW,Aruba,2020-02-22,0.0
ABW,Aruba,2020-02-23,0.0
ABW,Aruba,2020-02-24,0.0
ABW,Aruba,2020-02-25,0.0
ABW,Aruba,2020-02-26,0.0
ABW,Aruba,2020-02-27,0.0
ABW,Aruba,2020-02-28,0.0
ABW,Aruba,2020-02-29,0.0
ABW,Aruba,2020-03-01,0.0
ABW,Aruba,2020-03-02,0.0
ABW,Aruba,2020-03-03,0.0
ABW,Aruba,2020-03-04,0.0
ABW,Aruba,2020-03-05,0.0
ABW,Aruba,2020-03-06,0.0
ABW,Aruba,2020-03-07,0.0
ABW,Aruba,2020-03-08,0.0
ABW,Aruba,2020-03-09,0.0
ABW,Aruba,2020-03-10,2.38
ABW,Aruba,2020-03-11,2.38
ABW,Aruba,2020-03-12,2.38
ABW,Aruba,2020-03-13,2.38
ABW,Aruba,2020-03-14,2.38
ABW,Aruba,2020-03-15,2.38
ABW,Aruba,2020-03-16,9.52
ABW,Aruba,2020-03-17,16.67
ABW,Aruba,2020-03-18,26.19
ABW,Aruba,2020-03-19,29.76
ABW,Aruba,2020-03-20,29.76
ABW,Aruba,2020-03-21,36.9
ABW,Aruba,2020-03-22,36.9
ABW,Aruba,2020-03-23,36.9
ABW,Aruba,2020-03-24,36.9
ABW,Aruba,2020-03-25,36.9
ABW,Aruba,2020-03-26,36.9
ABW,Aruba,2020-03-27,36.9
ABW,Aruba,2020-03-28,36.9
ABW,Aruba,2020-03-29,63.1
ABW,Aruba,2020-03-30,63.1
ABW,Aruba,2020-03-31,63.1
ABW,Aruba,2020-04-01,63.1
ABW,Aruba,2020-04-02,63.1
ABW,Aruba,2020-04-03,63.1
ABW,Aruba,2020-04-04,63.1
ABW,Aruba,2020-04-05,63.1
ABW,Aruba,2020-04-06,63.1
ABW,Aruba,2020-04-07,63.1
ABW,Aruba,2020-04-08,63.1
ABW,Aruba,2020-04-09,63.1
ABW,Aruba,2020-04-10,65.48
ABW,Aruba,2020-04-11,63.1
ABW,Aruba,2020-04-12,65.48
ABW,Aruba,2020-04-13,65.48
ABW,Aruba,2020-04-14,63.1
ABW,Aruba,2020-04-15,63.1
ABW,Aruba,2020-04-16,63.1
ABW,Aruba,2020-04-17,63.1
ABW,Aruba,2020-04-18,63.1
ABW,Aruba,2020-04-19,63.1
ABW,Aruba,2020-04-20,63.1
ABW,Aruba,2020-04-21,63.1
ABW,Aruba,2020-04-22,63.1
ABW,Aruba,2020-04-23,63.1
ABW,Aruba,2020-04-24,63.1
ABW,Aruba,2020-04-25,63.1
ABW,Aruba,2020-04-26,63.1
ABW,Aruba,2020-04-27,63.1
ABW,Aruba,2020-04-28,63.1
ABW,Aruba,2020-04-29,63.1
ABW,Aruba,2020-04-30,63.1
ABW,Aruba,2020-05-01,63.1
ABW,Aruba,2020-05-02,63.1
ABW,Aruba,2020-05-03,63.1
ABW,Aruba,2020-05-04,60.71
ABW,Aruba,2020-05-05,60.71
ABW,Aruba,2020-05-06,60.71
ABW,Aruba,2020-05-07,60.71
ABW,Aruba,2020-05-08,60.71
ABW,Aruba,2020-05-09,60.71
ABW,Aruba,2020-05-10,60.71
ABW,Aruba,2020-05-11,60.71
ABW,Aruba,2020-05-12,60.71
ABW,Aruba,2020-05-13,60.71
ABW,Aruba,2020-05-14,60.71
ABW,Aruba,2020-05-15,60.71
ABW,Aruba,2020-05-16,60.71
ABW,Aruba,2020-05-17,60.71
ABW,Aruba,2020-05-18,51.19
ABW,Aruba,2020-05-19,51.19
ABW,Aruba,2020-05-20,51.19
ABW,Aruba,2020-05-21,51.19
ABW,Aruba,2020-05-22,51.19
ABW,Aruba,2020-05-23,51.19
ABW,Aruba,2020-05-24,51.19
ABW,Aruba,2020-05-25,51.19
ABW,Aruba,2020-05-26,51.19
ABW,Aruba,2020-05-27,51.19
ABW,Aruba,2020-05-28,48.81
ABW,Aruba,2020-05-29,48.81
ABW,Aruba,2020-05-30,48.81
ABW,Aruba,2020-05-31,45.24
ABW,Aruba,2020-06-01,45.24
ABW,Aruba,2020-06-02,45.24
ABW,Aruba,2020-06-03,45.24
ABW,Aruba,2020-06-04,45.24
ABW,Aruba,2020-06-05,45.24
ABW,Aruba,2020-06-06,45.24
ABW,Aruba,2020-06-07,45.24
ABW,Aruba,2020-06-08,45.24
ABW,Aruba,2020-06-09,42.86
ABW,Aruba,2020-06-10,41.07
ABW,Aruba,2020-06-11,41.07
ABW,Aruba,2020-06-12,41.07
ABW,Aruba,2020-06-13,41.07
ABW,Aruba,2020-06-14,41.07
ABW,Aruba,2020-06-15,41.07
ABW,Aruba,2020-06-16,41.07
ABW,Aruba,2020-06-17,41.07
ABW,Aruba,2020-06-18,41.07
ABW,Aruba,2020-06-19,41.07
ABW,Aruba,2020-06-20,41.07
ABW,Aruba,2020-06-21,41.07
ABW,Aruba,2020-06-22,41.07
ABW,Aruba,2020-06-23,41.07
ABW,Aruba,2020-06-24,41.07
ABW,Aruba,2020-06-25,43.45
ABW,Aruba,2020-06-26,43.45
ABW,Aruba,2020-06-27,43.45
ABW,Aruba,2020-06-28,43.45
ABW,Aruba,2020-06-29,43.45
ABW,Aruba,2020-06-30,43.45
ABW,Aruba,2020-07-01,43.45
ABW,Aruba,2020-07-02,43.45
ABW,Aruba,2020-07-03,43.45
ABW,Aruba,2020-07-04,43.45
ABW,Aruba,2020-07-05,43.45
ABW,Aruba,2020-07-06,43.45
ABW,Aruba,2020-07-07,43.45
ABW,Aruba,2020-07-08,43.45
ABW,Aruba,2020-07-09,43.45
ABW,Aruba,2020-07-10,43.45
ABW,Aruba,2020-07-11,43.45
ABW,Aruba,2020-07-12,43.45
ABW,Aruba,2020-07-13,41.07
ABW,Aruba,2020-07-14,41.07
ABW,Aruba,2020-07-15,41.07
ABW,Aruba,2020-07-16,41.07
ABW,Aruba,2020-07-17,41.07
ABW,Aruba,2020-07-18,41.07
ABW,Aruba,2020-07-19,41.07
ABW,Aruba,2020-07-20,41.07
ABW,Aruba,2020-07-21,41.07
ABW,Aruba,2020-07-22,41.07
ABW,Aruba,2020-07-23,41.07
ABW,Aruba,2020-07-24,41.07
ABW,Aruba,2020-07-25,41.07
ABW,Aruba,2020-07-26,41.07
ABW,Aruba,2020-07-27,41.07
ABW,Aruba,2020-07-28,41.07
ABW,Aruba,2020-07-29,41.07
ABW,Aruba,2020-07-30,41.07
ABW,Aruba,2020-07-31,41.07
ABW,Aruba,2020-08-01,41.07
ABW,Aruba,2020-08-02,41.07
ABW,Aruba,2020-08-03,41.07
ABW,Aruba,2020-08-04,51.79
ABW,Aruba,2020-08-05,51.79
ABW,Aruba,2020-08-06,51.79
ABW,Aruba,2020-08-07,56.55
ABW,Aruba,2020-08-08,56.55
ABW,Aruba,2020-08-09,56.55
ABW,Aruba,2020-08-10,56.55
ABW,Aruba,2020-08-11,56.55
ABW,Aruba,2020-08-12,56.55
ABW,Aruba,2020-08-13,56.55
ABW,Aruba,2020-08-14,56.55
ABW,Aruba,2020-08-15,56.55
ABW,Aruba,2020-08-16,56.55
ABW,Aruba,2020-08-17,56.55
ABW,Aruba,2020-08-18,63.69
ABW,Aruba,2020-08-19,63.69
ABW,Aruba,2020-08-20,63.69
ABW,Aruba,2020-08-21,63.69
ABW,Aruba,2020-08-22,63.69
ABW,Aruba,2020-08-23,63.69
ABW,Aruba,2020-08-24,63.69
ABW,Aruba,2020-08-25,63.69
ABW,Aruba,2020-08-26,63.69
ABW,Aruba,2020-08-27,60.12
ABW,Aruba,2020-08-28,66.96
ABW,Aruba,2020-08-29,66.96
ABW,Aruba,2020-08-30,66.96
ABW,Aruba,2020-08-31,66.96
ABW,Aruba,2020-09-01,66.96
ABW,Aruba,2020-09-02,66.96
ABW,Aruba,2020-09-03,64.58
ABW,Aruba,2020-09-04,64.58
ABW,Aruba,2020-09-05,64.58
ABW,Aruba,2020-09-06,64.58
ABW,Aruba,2020-09-07,61.01
ABW,Aruba,2020-09-08,61.01
ABW,Aruba,2020-09-09,61.01
ABW,Aruba,2020-09-10,61.01
ABW,Aruba,2020-09-11,59.23
ABW,Aruba,2020-09-12,59.23
ABW,Aruba,2020-09-13,59.23
ABW,Aruba,2020-09-14,59.23
ABW,Aruba,2020-09-15,59.23
ABW,Aruba,2020-09-16,59.23
ABW,Aruba,2020-09-17,59.23
ABW,Aruba,2020-09-18,59.23
ABW,Aruba,2020-09-19,59.23
ABW,Aruba,2020-09-20,59.23
ABW,Aruba,2020-09-21,55.65
ABW,Aruba,2020-09-22,55.65
ABW,Aruba,2020-09-23,55.65
ABW,Aruba,2020-09-24,55.65
ABW,Aruba,2020-09-25,55.65
ABW,Aruba,2020-09-26,55.65
ABW,Aruba,2020-09-27,55.65
ABW,Aruba,2020-09-28,55.65
ABW,Aruba,2020-09-29,55.65
ABW,Aruba,2020-09-30,55.65
ABW,Aruba,2020-10-01,55.65
ABW,Aruba,2020-10-02,55.65
ABW,Aruba,2020-10-03,55.65
ABW,Aruba,2020-10-04,55.65
ABW,Aruba,2020-10-05,55.65
ABW,Aruba,2020-10-06,55.65
ABW,Aruba,2020-10-07,55.65
ABW,Aruba,2020-10-08,55.65
ABW,Aruba,2020-10-09,55.65
ABW,Aruba,2020-10-10,55.65
ABW,Aruba,2020-10-11,55.65
ABW,Aruba,2020-10-12,55.65
ABW,Aruba,2020-10-13,55.65
ABW,Aruba,2020-10-14,55.65
ABW,Aruba,2020-10-15,55.65
ABW,Aruba,2020-10-16,55.65
ABW,Aruba,2020-10-17,55.65
ABW,Aruba,2020-10-18,55.65
ABW,Aruba,2020-10-19,55.65
ABW,Aruba,2020-10-20,55.65
ABW,Aruba,2020-10-21,55.65
ABW,Aruba,2020-10-22,45.24
ABW,Aruba,2020-10-23,45.24
ABW,Aruba,2020-10-24,45.24
ABW,Aruba,2020-10-25,45.24
ABW,Aruba,2020-10-26,45.24
ABW,Aruba,2020-10-27,45.24
ABW,Aruba,2020-10-28,45.24
ABW,Aruba,2020-10-29,45.24
ABW,Aruba,2020-10-30,45.24
ABW,Aruba,2020-10-31,45.24
ABW,Aruba,2020-11-01,45.24
ABW,Aruba,2020-11-02,45.24
ABW,Aruba,2020-11-03,45.24
ABW,Aruba,2020-11-04,45.24
ABW,Aruba,2020-11-05,45.24
ABW,Aruba,2020-11-06,45.24
ABW,Aruba,2020-11-07,45.24
ABW,Aruba,2020-11-08,45.24
ABW,Aruba,2020-11-09,45.24
ABW,Aruba,2020-11-10,42.86
ABW,Aruba,2020-11-11,42.86
ABW,Aruba,2020-11-12,42.86
ABW,Aruba,2020-11-13,42.86
ABW,Aruba,2020-11-14,42.86
ABW,Aruba,2020-11-15,42.86
ABW,Aruba,2020-11-16,42.86
ABW,Aruba,2020-11-17,42.86
ABW,Aruba,2020-11-18,42.86
ABW,Aruba,2020-11-19,41.67
ABW,Aruba,2020-11-20,41.67
ABW,Aruba,2020-11-21,41.67
ABW,Aruba,2020-11-22,41.67
ABW,Aruba,2020-11-23,41.67
ABW,Aruba,2020-11-24,36.31
ABW,Aruba,2020-11-25,36.31
ABW,Aruba,2020-11-26,36.31
ABW,Aruba,2020-11-27,36.31
ABW,Aruba,2020-11-28,36.31
ABW,Aruba,2020-11-29,36.31
ABW,Aruba,2020-11-30,36.31
ABW,Aruba,2020-12-01,39.29
ABW,Aruba,2020-12-02,39.29
ABW,Aruba,2020-12-03,39.29
ABW,Aruba,2020-12-04,39.29
ABW,Aruba,2020-12-05,41.67
ABW,Aruba,2020-12-06,41.67
ABW,Aruba,2020-12-07,41.67
ABW,Aruba,2020-12-08,41.67
ABW,Aruba,2020-12-09,41.67
ABW,Aruba,2020-12-10,41.67
ABW,Aruba,2020-12-11,41.67
ABW,Aruba,2020-12-12,41.67
ABW,Aruba,2020-12-13,41.67
ABW,Aruba,2020-12-14,41.67
ABW,Aruba,2020-12-15,43.45
ABW,Aruba,2020-12-16,43.45
ABW,Aruba,2020-12-17,43.45
ABW,Aruba,2020-12-18,43.45
ABW,Aruba,2020-12-19,41.07
ABW,Aruba,2020-12-20,41.07
ABW,Aruba,2020-12-21,41.07
ABW,Aruba,2020-12-22,41.07
ABW,Aruba,2020-12-23,41.07
ABW,Aruba,2020-12-24,41.07
ABW,Aruba,2020-12-25,41.07
ABW,Aruba,2020-12-26,41.07
ABW,Aruba,2020-12-27,41.07
ABW,Aruba,2020-12-28,41.07
ABW,Aruba,2020-12-29,41.07
ABW,Aruba,2020-12-30,41.07
ABW,Aruba,2020-12-31,41.07
ABW,Aruba,2021-01-01,43.45
ABW,Aruba,2021-01-02,43.45
ABW,Aruba,2021-01-03,43.45
ABW,Aruba,2021-01-04,43.45
ABW,Aruba,2021-01-05,43.45
ABW,Aruba,2021-01-06,43.45
ABW,Aruba,2021-01-07,47.02
ABW,Aruba,2021-01-08,47.02
ABW,Aruba,2021-01-09,47.02
ABW,Aruba,2021-01-10,47.02
ABW,Aruba,2021-01-11,47.02
ABW,Aruba,2021-01-12,47.02
ABW,Aruba,2021-01-13,47.02
ABW,Aruba,2021-01-14,44.64
ABW,Aruba,2021-01-15,44.64
ABW,Aruba,2021-01-16,44.64
ABW,Aruba,2021-01-17,44.64
ABW,Aruba,2021-01-18,44.64
ABW,Aruba,2021-01-19,47.02
ABW,Aruba,2021-01-20,47.02
ABW,Aruba,2021-01-21,47.02
ABW,Aruba,2021-01-22,47.02
ABW,Aruba,2021-01-23,47.02
ABW,Aruba,2021-01-24,47.02
ABW,Aruba,2021-01-25,47.02
ABW,Aruba,2021-01-26,50.6
ABW,Aruba,2021-01-27,50.6
ABW,Aruba,2021-01-28,50.6
ABW,Aruba,2021-01-29,50.6
ABW,Aruba,2021-01-30,50.6
ABW,Aruba,2021-01-31,50.6
ABW,Aruba,2021-02-01,43.45
ABW,Aruba,2021-02-02,43.45
ABW,Aruba,2021-02-03,43.45
ABW,Aruba,2021-02-04,43.45
ABW,Aruba,2021-02-05,48.21
ABW,Aruba,2021-02-06,48.21
ABW,Aruba,2021-02-07,48.21
ABW,Aruba,2021-02-08,48.21
ABW,Aruba,2021-02-09,50.0
ABW,Aruba,2021-02-10,50.0
ABW,Aruba,2021-02-11,50.0
ABW,Aruba,2021-02-12,50.0
ABW,Aruba,2021-02-13,50.0
ABW,Aruba,2021-02-14,50.0
ABW,Aruba,2021-02-15,50.0
ABW,Aruba,2021-02-16,50.0
ABW,Aruba,2021-02-17,52.86
ABW,Aruba,2021-02-18,52.86
ABW,Aruba,2021-02-19,52.86
ABW,Aruba,2021-02-20,52.86
ABW,Aruba,2021-02-21,52.86
ABW,Aruba,2021-02-22,52.86
ABW,Aruba,2021-02-23,52.86
ABW,Aruba,2021-02-24,52.86
ABW,Aruba,2021-02-25,52.86
ABW,Aruba,2021-02-26,52.86
ABW,Aruba,2021-02-27,52.86
ABW,Aruba,2021-02-28,52.86
ABW,Aruba,2021-03-01,52.86
ABW,Aruba,2021-03-02,52.86
ABW,Aruba,2021-03-03,52.86
ABW,Aruba,2021-03-04,52.86
ABW,Aruba,2021-03-05,52.86
ABW,Aruba,2021-03-06,52.86
ABW,Aruba,2021-03-07,52.86
ABW,Aruba,2021-03-08,52.86
ABW,Aruba,2021-03-09,56.43
ABW,Aruba,2021-03-10,56.43
ABW,Aruba,2021-03-11,56.43
ABW,Aruba,2021-03-12,56.43
ABW,Aruba,2021-03-13,56.43
ABW,Aruba,2021-03-14,56.43
ABW,Aruba,2021-03-15,56.43
ABW,Aruba,2021-03-16,56.43
ABW,Aruba,2021-03-17,56.43
ABW,Aruba,2021-03-18,56.43
ABW,Aruba,2021-03-19,56.43
ABW,Aruba,2021-03-20,56.43
ABW,Aruba,2021-03-21,56.43
ABW,Aruba,2021-03-22,56.43
ABW,Aruba,2021-03-23,56.43
ABW,Aruba,2021-03-24,56.43
ABW,Aruba,2021-03-25,56.43
ABW,Aruba,2021-03-26,56.43
ABW,Aruba,2021-03-27,61.19
ABW,Aruba,2021-03-28,61.19
ABW,Aruba,2021-03-29,68.33
ABW,Aruba,2021-03-30,68.33
ABW,Aruba,2021-03-31,68.33
ABW,Aruba,2021-04-01,68.33
ABW,Aruba,2021-04-02,68.33
ABW,Aruba,2021-04-03,68.33
ABW,Aruba,2021-04-04,68.33
ABW,Aruba,2021-04-05,68.33
ABW,Aruba,2021-04-06,68.33
ABW,Aruba,2021-04-07,68.33
ABW,Aruba,2021-04-08,68.33
ABW,Aruba,2021-04-09,68.33
ABW,Aruba,2021-04-10,68.33
ABW,Aruba,2021-04-11,68.33
ABW,Aruba,2021-04-12,63.57
ABW,Aruba,2021-04-13,63.57
ABW,Aruba,2021-04-14,66.43
ABW,Aruba,2021-04-15,66.43
ABW,Aruba,2021-04-16,66.43
ABW,Aruba,2021-04-17,66.43
ABW,Aruba,2021-04-18,66.43
ABW,Aruba,2021-04-19,66.43
ABW,Aruba,2021-04-20,66.43
ABW,Aruba,2021-04-21,66.43
ABW,Aruba,2021-04-22,66.43
ABW,Aruba,2021-04-23,66.43
ABW,Aruba,2021-04-24,67.86
ABW,Aruba,2021-04-25,67.86
ABW,Aruba,2021-04-26,67.86
ABW,Aruba,2021-04-27,67.86
ABW,Aruba,2021-04-28,67.86
ABW,Aruba,2021-04-29,67.86
ABW,Aruba,2021-04-30,67.86
ABW,Aruba,2021-05-01,67.86
ABW,Aruba,2021-05-02,67.86
ABW,Aruba,2021-05-03,67.86
ABW,Aruba,2021-05-04,67.86
ABW,Aruba,2021-05-05,67.86
ABW,Aruba,2021-05-06,67.86
ABW,Aruba,2021-05-07,67.86
ABW,Aruba,2021-05-08,67.86
ABW,Aruba,2021-05-09,67.86
ABW,Aruba,2021-05-10,62.5
ABW,Aruba,2021-05-11,62.5
ABW,Aruba,2021-05-12,62.5
ABW,Aruba,2021-05-13,62.5
ABW,Aruba,2021-05-14,62.5
ABW,Aruba,2021-05-15,62.5
ABW,Aruba,2021-05-16,62.5
ABW,Aruba,2021-05-17,62.5
ABW,Aruba,2021-05-18,62.5
ABW,Aruba,2021-05-19,62.5
ABW,Aruba,2021-05-20,62.5
ABW,Aruba,2021-05-21,62.5
ABW,Aruba,2021-05-22,62.5
ABW,Aruba,2021-05-23,62.5
ABW,Aruba,2021-05-24,62.5
ABW,Aruba,2021-05-25,60.12
ABW,Aruba,2021-05-26,60.12
ABW,Aruba,2021-05-27,60.12
ABW,Aruba,2021-05-28,60.12
ABW,Aruba,2021-05-29,60.12
ABW,Aruba,2021-05-30,60.12
ABW,Aruba,2021-05-31,60.12
ABW,Aruba,2021-06-01,60.12
ABW,Aruba,2021-06-02,60.12
ABW,Aruba,2021-06-03,60.12
ABW,Aruba,2021-06-04,60.12
ABW,Aruba,2021-06-05,60.12
ABW,Aruba,2021-06-06,60.12
ABW,Aruba,2021-06-07,58.33
ABW,Aruba,2021-06-08,58.33
ABW,Aruba,2021-06-09,42.26
ABW,Aruba,2021-06-10,42.26
ABW,Aruba,2021-06-11,42.26
ABW,Aruba,2021-06-12,42.26
ABW,Aruba,2021-06-13,42.26
ABW,Aruba,2021-06-14,42.26
ABW,Aruba,2021-06-15,42.26
ABW,Aruba,2021-06-16,42.26
ABW,Aruba,2021-06-17,42.26
ABW,Aruba,2021-06-18,42.26
ABW,Aruba,2021-06-19,42.26
ABW,Aruba,2021-06-20,42.26
ABW,Aruba,2021-06-21,42.26
ABW,Aruba,2021-06-22,42.26
ABW,Aruba,2021-06-23,42.26
ABW,Aruba,2021-06-24,42.26
ABW,Aruba,2021-06-25,42.26
ABW,Aruba,2021-06-26,42.26
ABW,Aruba,2021-06-27,42.26
ABW,Aruba,2021-06-28,42.26
ABW,Aruba,2021-06-29,42.26
ABW,Aruba,2021-06-30,42.26
ABW,Aruba,2021-07-01,42.26
ABW,Aruba,2021-07-02,42.26
ABW,Aruba,2021-07-03,42.26
ABW,Aruba,2021-07-04,42.26
ABW,Aruba,2021-07-05,37.5
AFG,Afghanistan,2020-01-01,0.0
AFG,Afghanistan,2020-01-02,0.0
AFG,Afghanistan,2020-01-03,0.0
AFG,Afghanistan,2020-01-04,0.0
AFG,Afghanistan,2020-01-05,0.0
AFG,Afghanistan,2020-01-06,0.0
AFG,Afghanistan,2020-01-07,0.0
AFG,Afghanistan,2020-01-08,0.0
AFG,Afghanistan,2020-01-09,0.0
AFG,Afghanistan,2020-01-10,0.0
AFG,Afghanistan,2020-01-11,0.0
AFG,Afghanistan,2020-01-12,0.0
AFG,Afghanistan,2020-01-13,0.0
AFG,Afghanistan,2020-01-14,0.0
AFG,Afghanistan,2020-01-15,0.0
AFG,Afghanistan,2020-01-16,0.0
AFG,Afghanistan,2020-01-17,0.0
AFG,Afghanistan,2020-01-18,0.0
AFG,Afghanistan,2020-01-19,0.0
AFG,Afghanistan,2020-01-20,0.0
AFG,Afghanistan,2020-01-21,0.0
AFG,Afghanistan,2020-01-22,0.0
AFG,Afghanistan,2020-01-23,0.0
AFG,Afghanistan,2020-01-24,0.0
AFG,Afghanistan,2020-01-25,0.0
AFG,Afghanistan,2020-01-26,0.0
AFG,Afghanistan,2020-01-27,0.0
AFG,Afghanistan,2020-01-28,0.0
AFG,Afghanistan,2020-01-29,0.0
AFG,Afghanistan,2020-01-30,0.0
AFG,Afghanistan,2020-01-31,0.0
AFG,Afghanistan,2020-02-01,0.0
AFG,Afghanistan,2020-02-02,0.0
AFG,Afghanistan,2020-02-03,0.0
AFG,Afghanistan,2020-02-04,0.0
AFG,Afghanistan,2020-02-05,0.0
AFG,Afghanistan,2020-02-06,0.0
AFG,Afghanistan,2020-02-07,0.0
AFG,Afghanistan,2020-02-08,0.0
AFG,Afghanistan,2020-02-09,0.0
AFG,Afghanistan,2020-02-10,0.0
AFG,Afghanistan,2020-02-11,0.0
AFG,Afghanistan,2020-02-12,0.0
AFG,Afghanistan,2020-02-13,0.0
AFG,Afghanistan,2020-02-14,0.0
AFG,Afghanistan,2020-02-15,0.0
AFG,Afghanistan,2020-02-16,0.0
AFG,Afghanistan,2020-02-17,0.0
AFG,Afghanistan,2020-02-18,0.0
AFG,Afghanistan,2020-02-19,0.0
AFG,Afghanistan,2020-02-20,0.0
AFG,Afghanistan,2020-02-21,0.0
AFG,Afghanistan,2020-02-22,0.0
AFG,Afghanistan,2020-02-23,7.74
AFG,Afghanistan,2020-02-24,11.31
AFG,Afghanistan,2020-02-25,11.31
AFG,Afghanistan,2020-02-26,11.31
AFG,Afghanistan,2020-02-27,11.31
AFG,Afghanistan,2020-02-28,11.31
AFG,Afghanistan,2020-02-29,11.31
AFG,Afghanistan,2020-03-01,26.19
AFG,Afghanistan,2020-03-02,26.19
AFG,Afghanistan,2020-03-03,26.19
AFG,Afghanistan,2020-03-04,26.19
AFG,Afghanistan,2020-03-05,26.19
AFG,Afghanistan,2020-03-06,26.19
AFG,Afghanistan,2020-03-07,26.19
AFG,Afghanistan,2020-03-08,26.19
AFG,Afghanistan,2020-03-09,26.19
AFG,Afghanistan,2020-03-10,26.19
AFG,Afghanistan,2020-03-11,26.19
AFG,Afghanistan,2020-03-12,26.19
AFG,Afghanistan,2020-03-13,26.19
AFG,Afghanistan,2020-03-14,33.33
AFG,Afghanistan,2020-03-15,33.33
AFG,Afghanistan,2020-03-16,33.33
AFG,Afghanistan,2020-03-17,33.33
AFG,Afghanistan,2020-03-18,35.12
AFG,Afghanistan,2020-03-19,35.12
AFG,Afghanistan,2020-03-20,35.12
AFG,Afghanistan,2020-03-21,35.12
AFG,Afghanistan,2020-03-22,35.12
AFG,Afghanistan,2020-03-23,35.12
AFG,Afghanistan,2020-03-24,41.07
AFG,Afghanistan,2020-03-25,50.0
AFG,Afghanistan,2020-03-26,50.0
AFG,Afghanistan,2020-03-27,50.0
AFG,Afghanistan,2020-03-28,55.36
AFG,Afghanistan,2020-03-29,55.36
AFG,Afghanistan,2020-03-30,55.36
AFG,Afghanistan,2020-03-31,55.36
AFG,Afghanistan,2020-04-01,55.36
AFG,Afghanistan,2020-04-02,55.36
AFG,Afghanistan,2020-04-03,55.36
AFG,Afghanistan,2020-04-04,55.36
AFG,Afghanistan,2020-04-05,62.5
AFG,Afghanistan,2020-04-06,62.5
AFG,Afghanistan,2020-04-07,62.5
AFG,Afghanistan,2020-04-08,62.5
AFG,Afghanistan,2020-04-09,62.5
AFG,Afghanistan,2020-04-10,62.5
AFG,Afghanistan,2020-04-11,62.5
AFG,Afghanistan,2020-04-12,66.07
AFG,Afghanistan,2020-04-13,66.07
AFG,Afghanistan,2020-04-14,66.07
AFG,Afghanistan,2020-04-15,66.07
AFG,Afghanistan,2020-04-16,66.07
AFG,Afghanistan,2020-04-17,66.07
AFG,Afghanistan,2020-04-18,66.07
AFG,Afghanistan,2020-04-19,66.07
AFG,Afghanistan,2020-04-20,66.07
AFG,Afghanistan,2020-04-21,66.07
AFG,Afghanistan,2020-04-22,66.07
AFG,Afghanistan,2020-04-23,66.07
AFG,Afghanistan,2020-04-24,66.07
AFG,Afghanistan,2020-04-25,66.07
AFG,Afghanistan,2020-04-26,66.07
AFG,Afghanistan,2020-04-27,67.86
AFG,Afghanistan,2020-04-28,67.86
AFG,Afghanistan,2020-04-29,67.86
AFG,Afghanistan,2020-04-30,67.86
AFG,Afghanistan,2020-05-01,67.86
AFG,Afghanistan,2020-05-02,67.86
AFG,Afghanistan,2020-05-03,67.86
AFG,Afghanistan,2020-05-04,67.86
AFG,Afghanistan,2020-05-05,67.86
AFG,Afghanistan,2020-05-06,67.86
AFG,Afghanistan,2020-05-07,67.86
AFG,Afghanistan,2020-05-08,67.86
AFG,Afghanistan,2020-05-09,67.86
AFG,Afghanistan,2020-05-10,67.86
AFG,Afghanistan,2020-05-11,67.86
AFG,Afghanistan,2020-05-12,67.86
