iso_code,country,date,ox_containment_health_index_for_display
ABW,Aruba,2020-01-01,0.0
ABW,Aruba,2020-01-02,0.0
ABW,Aruba,2020-01-03,0.0
ABW,Aruba,2020-01-04,0.0
ABW,Aruba,2020-01-05,0.0
ABW,Aruba,2020-01-06,0.0
ABW,Aruba,2020-01-07,0.0
ABW,Aruba,2020-01-08,0.0
ABW,Aruba,2020-01-09,0.0
ABW,Aruba,2020-01-10,0.0
ABW,Aruba,2020-01-11,0.0
ABW,Aruba,2020-01-12,0.0
ABW,Aruba,2020-01-13,0.0
ABW,Aruba,2020-01-14,0.0
ABW,Aruba,2020-01-15,0.0
ABW,Aruba,2020-01-16,0.0
ABW,Aruba,2020-01-17,0.0
ABW,Aruba,2020-01-18,0.0
ABW,Aruba,2020-01-19,0.0
ABW,Aruba,2020-01-20,0.0
ABW,Aruba,2020-01-21,0.0
ABW,Aruba,2020-01-22,0.0
ABW,Aruba,2020-01-23,0.0
ABW,Aruba,2020-01-24,0.0
ABW,Aruba,2020-01-25,0.0
ABW,Aruba,2020-01-26,0.0
ABW,Aruba,2020-01-27,0.0
ABW,Aruba,2020-01-28,0.0
ABW,Aruba,2020-01-29,0.0
ABW,Aruba,2020-01-30,0.0
ABW,Aruba,2020-01-31,0.0
ABW,Aruba,2020-02-01,0.0
ABW,Aruba,2020-02-02,0.0
ABW,Aruba,2020-02-03,0.0
ABW,Aruba,2020-02-04,0.0
ABW,Aruba,2020-02-05,0.0
ABW,Aruba,2020-02-06,0.0
ABW,Aruba,2020-02-07,0.0
ABW,Aruba,2020-02-08,0.0
ABW,Aruba,2020-02-09,0.0
ABW,Aruba,2020-02-10,0.0
ABW,Aruba,2020-02-11,0.0
ABW,Aruba,2020-02-12,0.0
ABW,Aruba,2020-02-13,0.0
ABW,Aruba,2020-02-14,0.0
ABW,Aruba,2020-02-15,0.0
ABW,Aruba,2020-02-16,0.0
ABW,Aruba,2020-02-17,0.0
ABW,Aruba,2020-02-18,0.0
ABW,Aruba,2020-02-19,0.0
ABW,Aruba,2020-02-20,0.0
ABW,Aruba,2020-02-21,0.0
ABW,Aruba,2020-02-22,0.0
ABW,Aruba,2020-02-23,0.0
ABW,Aruba,2020-02-24,0.0
ABW,Aruba,2020-02-25,0.0
ABW,Aruba,2020-02-26,0.0
ABW,Aruba,2020-02-27,0.0
ABW,Aruba,2020-02-28,0.0
ABW,Aruba,2020-02-29,0.0
ABW,Aruba,2020-03-01,0.0
ABW,Aruba,2020-03-02,0.0
ABW,Aruba,2020-03-03,0.0
ABW,Aruba,2020-03-04,0.0
ABW,Aruba,2020-03-05,0.0
ABW,Aruba,2020-03-06,0.0
ABW,Aruba,2020-03-07,0.0
ABW,Aruba,2020-03-08,0.0
ABW,Aruba,2020-03-09,0.0
ABW,Aruba,2020-03-10,3.03
ABW,Aruba,2020-03-11,3.03
ABW,Aruba,2020-03-12,3.03
ABW,Aruba,2020-03-13,3.03
ABW,Aruba,2020-03-14,3.03
ABW,Aruba,2020-03-15,3.03
ABW,Aruba,2020-03-16,12.12
ABW,Aruba,2020-03-17,21.21
ABW,Aruba,2020-03-18,30.3
ABW,Aruba,2020-03-19,34.85
ABW,Aruba,2020-03-20,34.85
ABW,Aruba,2020-03-21,43.94
ABW,Aruba,2020-03-22,43.94
ABW,Aruba,2020-03-23,43.94
ABW,Aruba,2020-03-24,43.94
ABW,Aruba,2020-03-25,43.94
ABW,Aruba,2020-03-26,43.94
ABW,Aruba,2020-03-27,43.94
ABW,Aruba,2020-03-28,43.94
ABW,Aruba,2020-03-29,77.27
ABW,Aruba,2020-03-30,77.27
ABW,Aruba,2020-03-31,77.27
ABW,Aruba,2020-04-01,77.27
ABW,Aruba,2020-04-02,77.27
ABW,Aruba,2020-04-03,77.27
ABW,Aruba,2020-04-04,77.27
ABW,Aruba,2020-04-05,77.27
ABW,Aruba,2020-04-06,77.27
ABW,Aruba,2020-04-07,77.27
ABW,Aruba,2020-04-08,77.27
ABW,Aruba,2020-04-09,77.27
ABW,Aruba,2020-04-10,80.3
ABW,Aruba,2020-04-11,77.27
ABW,Aruba,2020-04-12,80.3
ABW,Aruba,2020-04-13,80.3
ABW,Aruba,2020-04-14,77.27
ABW,Aruba,2020-04-15,77.27
ABW,Aruba,2020-04-16,77.27
ABW,Aruba,2020-04-17,77.27
ABW,Aruba,2020-04-18,77.27
ABW,Aruba,2020-04-19,77.27
ABW,Aruba,2020-04-20,77.27
ABW,Aruba,2020-04-21,77.27
ABW,Aruba,2020-04-22,77.27
ABW,Aruba,2020-04-23,77.27
ABW,Aruba,2020-04-24,77.27
ABW,Aruba,2020-04-25,77.27
ABW,Aruba,2020-04-26,77.27
ABW,Aruba,2020-04-27,77.27
ABW,Aruba,2020-04-28,77.27
ABW,Aruba,2020-04-29,77.27
ABW,Aruba,2020-04-30,77.27
ABW,Aruba,2020-05-01,77.27
ABW,Aruba,2020-05-02,77.27
ABW,Aruba,2020-05-03,77.27
ABW,Aruba,2020-05-04,74.24
ABW,Aruba,2020-05-05,74.24
ABW,Aruba,2020-05-06,74.24
ABW,Aruba,2020-05-07,74.24
ABW,Aruba,2020-05-08,74.24
ABW,Aruba,2020-05-09,74.24
ABW,Aruba,2020-05-10,74.24
ABW,Aruba,2020-05-11,74.24
ABW,Aruba,2020-05-12,74.24
ABW,Aruba,2020-05-13,74.24
ABW,Aruba,2020-05-14,74.24
ABW,Aruba,2020-05-15,74.24
ABW,Aruba,2020-05-16,74.24
ABW,Aruba,2020-05-17,74.24
ABW,Aruba,2020-05-18,46.97
ABW,Aruba,2020-05-19,46.97
ABW,Aruba,2020-05-20,46.97
ABW,Aruba,2020-05-21,46.97
ABW,Aruba,2020-05-22,46.97
ABW,Aruba,2020-05-23,46.97
ABW,Aruba,2020-05-24,46.97
ABW,Aruba,2020-05-25,46.97
ABW,Aruba,2020-05-26,46.97
ABW,Aruba,2020-05-27,46.97
ABW,Aruba,2020-05-28,43.94
ABW,Aruba,2020-05-29,43.94
ABW,Aruba,2020-05-30,43.94
ABW,Aruba,2020-05-31,39.39
ABW,Aruba,2020-06-01,39.39
ABW,Aruba,2020-06-02,39.39
ABW,Aruba,2020-06-03,39.39
ABW,Aruba,2020-06-04,39.39
ABW,Aruba,2020-06-05,39.39
ABW,Aruba,2020-06-06,39.39
ABW,Aruba,2020-06-07,39.39
ABW,Aruba,2020-06-08,39.39
ABW,Aruba,2020-06-09,39.39
ABW,Aruba,2020-06-10,34.09
ABW,Aruba,2020-06-11,34.09
ABW,Aruba,2020-06-12,34.09
ABW,Aruba,2020-06-13,34.09
ABW,Aruba,2020-06-14,34.09
ABW,Aruba,2020-06-15,34.09
ABW,Aruba,2020-06-16,34.09
ABW,Aruba,2020-06-17,34.09
ABW,Aruba,2020-06-18,34.09
ABW,Aruba,2020-06-19,34.09
ABW,Aruba,2020-06-20,34.09
ABW,Aruba,2020-06-21,34.09
ABW,Aruba,2020-06-22,34.09
ABW,Aruba,2020-06-23,34.09
ABW,Aruba,2020-06-24,34.09
ABW,Aruba,2020-06-25,37.12
ABW,Aruba,2020-06-26,37.12
ABW,Aruba,2020-06-27,37.12
ABW,Aruba,2020-06-28,37.12
ABW,Aruba,2020-06-29,37.12
ABW,Aruba,2020-06-30,37.12
ABW,Aruba,2020-07-01,37.12
ABW,Aruba,2020-07-02,37.12
ABW,Aruba,2020-07-03,37.12
ABW,Aruba,2020-07-04,37.12
ABW,Aruba,2020-07-05,37.12
ABW,Aruba,2020-07-06,37.12
ABW,Aruba,2020-07-07,37.12
ABW,Aruba,2020-07-08,37.12
ABW,Aruba,2020-07-09,37.12
ABW,Aruba,2020-07-10,37.12
ABW,Aruba,2020-07-11,37.12
ABW,Aruba,2020-07-12,37.12
ABW,Aruba,2020-07-13,37.12
ABW,Aruba,2020-07-14,37.12
ABW,Aruba,2020-07-15,37.12
ABW,Aruba,2020-07-16,37.12
ABW,Aruba,2020-07-17,37.12
ABW,Aruba,2020-07-18,37.12
ABW,Aruba,2020-07-19,37.12
ABW,Aruba,2020-07-20,37.12
ABW,Aruba,2020-07-21,37.12
ABW,Aruba,2020-07-22,37.12
ABW,Aruba,2020-07-23,37.12
ABW,Aruba,2020-07-24,37.12
ABW,Aruba,2020-07-25,37.12
ABW,Aruba,2020-07-26,37.12
ABW,Aruba,2020-07-27,37.12
ABW,Aruba,2020-07-28,37.12
ABW,Aruba,2020-07-29,37.12
ABW,Aruba,2020-07-30,37.12
ABW,Aruba,2020-07-31,37.12
ABW,Aruba,2020-08-01,37.12
ABW,Aruba,2020-08-02,37.12
ABW,Aruba,2020-08-03,37.12
ABW,Aruba,2020-08-04,46.21
ABW,Aruba,2020-08-05,46.21
ABW,Aruba,2020-08-06,46.21
ABW,Aruba,2020-08-07,49.24
ABW,Aruba,2020-08-08,49.24
ABW,Aruba,2020-08-09,49.24
ABW,Aruba,2020-08-10,49.24
ABW,Aruba,2020-08-11,49.24
ABW,Aruba,2020-08-12,49.24
ABW,Aruba,2020-08-18,49.24
ABW,Aruba,2020-08-19,49.24
ABW,Aruba,2020-08-20,49.24
ABW,Aruba,2020-08-21,49.24
ABW,Aruba,2020-08-22,49.24
ABW,Aruba,2020-08-23,49.24
ABW,Aruba,2020-08-24,49.24
AFG,Afghanistan,2020-01-01,0.0
AFG,Afghanistan,2020-01-02,0.0
AFG,Afghanistan,2020-01-03,0.0
AFG,Afghanistan,2020-01-04,0.0
AFG,Afghanistan,2020-01-05,0.0
AFG,Afghanistan,2020-01-06,0.0
AFG,Afghanistan,2020-01-07,0.0
AFG,Afghanistan,2020-01-08,0.0
AFG,Afghanistan,2020-01-09,0.0
AFG,Afghanistan,2020-01-10,0.0
AFG,Afghanistan,2020-01-11,0.0
AFG,Afghanistan,2020-01-12,0.0
AFG,Afghanistan,2020-01-13,0.0
AFG,Afghanistan,2020-01-14,0.0
AFG,Afghanistan,2020-01-15,0.0
AFG,Afghanistan,2020-01-16,0.0
AFG,Afghanistan,2020-01-17,0.0
AFG,Afghanistan,2020-01-18,0.0
AFG,Afghanistan,2020-01-19,0.0
AFG,Afghanistan,2020-01-20,0.0
AFG,Afghanistan,2020-01-21,0.0
AFG,Afghanistan,2020-01-22,0.0
AFG,Afghanistan,2020-01-23,0.0
AFG,Afghanistan,2020-01-24,0.0
AFG,Afghanistan,2020-01-25,0.0
AFG,Afghanistan,2020-01-26,0.0
AFG,Afghanistan,2020-01-27,0.0
AFG,Afghanistan,2020-01-28,0.0
AFG,Afghanistan,2020-01-29,0.0
AFG,Afghanistan,2020-01-30,0.0
AFG,Afghanistan,2020-01-31,0.0
AFG,Afghanistan,2020-02-01,0.0
AFG,Afghanistan,2020-02-02,0.0
AFG,Afghanistan,2020-02-03,0.0
AFG,Afghanistan,2020-02-04,0.0
AFG,Afghanistan,2020-02-05,0.0
AFG,Afghanistan,2020-02-06,0.0
AFG,Afghanistan,2020-02-07,0.0
AFG,Afghanistan,2020-02-08,0.0
AFG,Afghanistan,2020-02-09,0.0
AFG,Afghanistan,2020-02-10,0.0
AFG,Afghanistan,2020-02-11,0.0
AFG,Afghanistan,2020-02-12,0.0
AFG,Afghanistan,2020-02-13,0.0
AFG,Afghanistan,2020-02-14,0.0
AFG,Afghanistan,2020-02-15,0.0
AFG,Afghanistan,2020-02-16,0.0
AFG,Afghanistan,2020-02-17,0.0
AFG,Afghanistan,2020-02-18,0.0
AFG,Afghanistan,2020-02-19,0.0
AFG,Afghanistan,2020-02-20,0.0
AFG,Afghanistan,2020-02-21,0.0
AFG,Afghanistan,2020-02-22,0.0
AFG,Afghanistan,2020-02-23,9.85
AFG,Afghanistan,2020-02-24,14.39
AFG,Afghanistan,2020-02-25,14.39
AFG,Afghanistan,2020-02-26,14.39
AFG,Afghanistan,2020-02-27,14.39
AFG,Afghanistan,2020-02-28,14.39
AFG,Afghanistan,2020-02-29,14.39
AFG,Afghanistan,2020-03-01,30.3
AFG,Afghanistan,2020-03-02,30.3
AFG,Afghanistan,2020-03-03,30.3
AFG,Afghanistan,2020-03-04,30.3
AFG,Afghanistan,2020-03-05,30.3
AFG,Afghanistan,2020-03-06,30.3
AFG,Afghanistan,2020-03-07,30.3
AFG,Afghanistan,2020-03-08,30.3
AFG,Afghanistan,2020-03-09,30.3
AFG,Afghanistan,2020-03-10,30.3
AFG,Afghanistan,2020-03-11,30.3
AFG,Afghanistan,2020-03-12,30.3
AFG,Afghanistan,2020-03-13,30.3
AFG,Afghanistan,2020-03-14,39.39
AFG,Afghanistan,2020-03-15,39.39
AFG,Afghanistan,2020-03-16,39.39
AFG,Afghanistan,2020-03-17,39.39
AFG,Afghanistan,2020-03-18,41.67
AFG,Afghanistan,2020-03-19,41.67
AFG,Afghanistan,2020-03-20,41.67
AFG,Afghanistan,2020-03-21,41.67
AFG,Afghanistan,2020-03-22,41.67
AFG,Afghanistan,2020-03-23,41.67
AFG,Afghanistan,2020-03-24,49.24
AFG,Afghanistan,2020-03-25,56.06
AFG,Afghanistan,2020-03-26,56.06
AFG,Afghanistan,2020-03-27,56.06
AFG,Afghanistan,2020-03-28,62.88
AFG,Afghanistan,2020-03-29,62.88
AFG,Afghanistan,2020-03-30,62.88
AFG,Afghanistan,2020-03-31,62.88
AFG,Afghanistan,2020-04-01,62.88
AFG,Afghanistan,2020-04-02,62.88
AFG,Afghanistan,2020-04-03,62.88
AFG,Afghanistan,2020-04-04,62.88
AFG,Afghanistan,2020-04-05,71.97
AFG,Afghanistan,2020-04-06,71.97
AFG,Afghanistan,2020-04-07,71.97
AFG,Afghanistan,2020-04-08,71.97
AFG,Afghanistan,2020-04-09,71.97
AFG,Afghanistan,2020-04-10,71.97
AFG,Afghanistan,2020-04-11,71.97
AFG,Afghanistan,2020-04-12,76.52
AFG,Afghanistan,2020-04-13,76.52
AFG,Afghanistan,2020-04-14,76.52
AFG,Afghanistan,2020-04-15,76.52
AFG,Afghanistan,2020-04-16,76.52
AFG,Afghanistan,2020-04-17,76.52
AFG,Afghanistan,2020-04-18,76.52
AFG,Afghanistan,2020-04-19,76.52
AFG,Afghanistan,2020-04-20,76.52
AFG,Afghanistan,2020-04-21,76.52
AFG,Afghanistan,2020-04-22,76.52
AFG,Afghanistan,2020-04-23,76.52
AFG,Afghanistan,2020-04-24,76.52
AFG,Afghanistan,2020-04-25,76.52
AFG,Afghanistan,2020-04-26,76.52
AFG,Afghanistan,2020-04-27,76.52
AFG,Afghanistan,2020-04-28,76.52
AFG,Afghanistan,2020-04-29,76.52
AFG,Afghanistan,2020-04-30,76.52
AFG,Afghanistan,2020-05-01,76.52
AFG,Afghanistan,2020-05-02,76.52
AFG,Afghanistan,2020-05-03,76.52
AFG,Afghanistan,2020-05-04,76.52
AFG,Afghanistan,2020-05-05,76.52
AFG,Afghanistan,2020-05-06,76.52
AFG,Afghanistan,2020-05-07,76.52
AFG,Afghanistan,2020-05-08,76.52
AFG,Afghanistan,2020-05-09,76.52
AFG,Afghanistan,2020-05-10,76.52
AFG,Afghanistan,2020-05-11,76.52
AFG,Afghanistan,2020-05-12,76.52
AFG,Afghanistan,2020-05-13,76.52
AFG,Afghanistan,2020-05-14,76.52
AFG,Afghanistan,2020-05-15,76.52
AFG,Afghanistan,2020-05-16,76.52
AFG,Afghanistan,2020-05-17,76.52
AFG,Afghanistan,2020-05-18,76.52
AFG,Afghanistan,2020-05-19,76.52
AFG,Afghanistan,2020-05-20,76.52
AFG,Afghanistan,2020-05-21,76.52
AFG,Afghanistan,2020-05-22,76.52
AFG,Afghanistan,2020-05-23,76.52
AFG,Afghanistan,2020-05-24,76.52
AFG,Afghanistan,2020-05-25,76.52
AFG,Afghanistan,2020-05-26,76.52
AFG,Afghanistan,2020-05-27,76.52
AFG,Afghanistan,2020-05-28,76.52
AFG,Afghanistan,2020-05-29,76.52
AFG,Afghanistan,2020-05-30,76.52
AFG,Afghanistan,2020-05-31,76.52
AFG,Afghanistan,2020-06-01,76.52
AFG,Afghanistan,2020-06-02,76.52
AFG,Afghanistan,2020-06-03,76.52
AFG,Afghanistan,2020-06-04,76.52
AFG,Afghanistan,2020-06-05,76.52
AFG,Afghanistan,2020-06-06,76.52
AFG,Afghanistan,2020-06-07,76.52
AFG,Afghanistan,2020-06-08,76.52
AFG,Afghanistan,2020-06-09,71.97
AFG,Afghanistan,2020-06-10,71.97
AFG,Afghanistan,2020-06-11,71.97
AFG,Afghanistan,2020-06-12,71.97
AFG,Afghanistan,2020-06-13,71.97
AFG,Afghanistan,2020-06-14,71.97
AFG,Afghanistan,2020-06-15,71.97
AFG,Afghanistan,2020-06-16,71.97
AFG,Afghanistan,2020-06-17,71.97
AFG,Afghanistan,2020-06-18,71.97
AFG,Afghanistan,2020-06-19,71.97
AFG,Afghanistan,2020-06-20,71.97
AFG,Afghanistan,2020-06-21,71.97
AFG,Afghanistan,2020-06-22,71.97
AFG,Afghanistan,2020-06-23,71.97
AFG,Afghanistan,2020-06-24,71.97
AFG,Afghanistan,2020-06-25,71.97
AFG,Afghanistan,2020-06-26,71.97
AFG,Afghanistan,2020-06-27,71.97
AFG,Afghanistan,2020-06-28,71.97
AFG,Afghanistan,2020-06-29,71.97
AFG,Afghanistan,2020-06-30,71.97
AFG,Afghanistan,2020-07-01,71.97
AFG,Afghanistan,2020-07-02,71.97
AFG,Afghanistan,2020-07-03,71.97
AFG,Afghanistan,2020-07-04,71.97
AFG,Afghanistan,2020-07-05,71.97
AFG,Afghanistan,2020-07-06,71.97
AFG,Afghanistan,2020-07-07,71.97
AFG,Afghanistan,2020-07-08,71.97
AFG,Afghanistan,2020-07-09,71.97
AFG,Afghanistan,2020-07-10,71.97
AFG,Afghanistan,2020-07-11,71.97
AFG,Afghanistan,2020-07-12,71.97
AFG,Afghanistan,2020-07-13,71.97
AFG,Afghanistan,2020-07-14,71.97
AFG,Afghanistan,2020-07-15,71.97
AFG,Afghanistan,2020-07-16,71.97
AFG,Afghanistan,2020-07-17,71.97
AFG,Afghanistan,2020-07-18,71.97
AFG,Afghanistan,2020-07-19,71.97
AFG,Afghanistan,2020-07-20,71.97
AFG,Afghanistan,2020-07-21,71.97
AFG,Afghanistan,2020-07-22,71.97
AFG,Afghanistan,2020-07-23,71.97
AFG,Afghanistan,2020-07-24,71.97
AFG,Afghanistan,2020-07-25,71.97
AFG,Afghanistan,2020-07-26,71.97
AFG,Afghanistan,2020-07-27,71.97
AFG,Afghanistan,2020-07-28,71.97
AFG,Afghanistan,2020-07-29,71.97
AFG,Afghanistan,2020-07-30,71.97
AFG,Afghanistan,2020-07-31,71.97
AFG,Afghanistan,2020-08-01,71.97
AFG,Afghanistan,2020-08-02,71.97
AFG,Afghanistan,2020-08-03,71.97
AFG,Afghanistan,2020-08-04,68.94
AFG,Afghanistan,2020-08-05,65.91
AFG,Afghanistan,2020-08-06,65.91
AFG,Afghanistan,2020-08-07,65.91
AFG,Afghanistan,2020-08-08,65.91
AFG,Afghanistan,2020-08-09,65.91
AFG,Afghanistan,2020-08-10,65.91
AFG,Afghanistan,2020-08-11,65.91
AFG,Afghanistan,2020-08-12,65.91
AFG,Afghanistan,2020-08-13,65.91
AFG,Afghanistan,2020-08-14,65.91
AFG,Afghanistan,2020-08-15,58.33
AFG,Afghanistan,2020-08-16,58.33
AFG,Afghanistan,2020-08-17,58.33
AFG,Afghanistan,2020-08-18,58.33
AFG,Afghanistan,2020-08-19,58.33
AFG,Afghanistan,2020-08-20,58.33
AFG,Afghanistan,2020-08-21,58.33
AFG,Afghanistan,2020-08-22,58.33
AFG,Afghanistan,2020-08-23,58.33
AFG,Afghanistan,2020-08-24,58.33
AGO,Angola,2020-01-01,0.0
AGO,Angola,2020-01-02,0.0
AGO,Angola,2020-01-03,0.0
AGO,Angola,2020-01-04,0.0
AGO,Angola,2020-01-05,0.0
AGO,Angola,2020-01-06,0.0
AGO,Angola,2020-01-07,0.0
AGO,Angola,2020-01-08,0.0
AGO,Angola,2020-01-09,0.0
AGO,Angola,2020-01-10,0.0
AGO,Angola,2020-01-11,0.0
AGO,Angola,2020-01-12,0.0
AGO,Angola,2020-01-13,0.0
AGO,Angola,2020-01-14,0.0
AGO,Angola,2020-01-15,0.0
AGO,Angola,2020-01-16,0.0
AGO,Angola,2020-01-17,0.0
AGO,Angola,2020-01-18,0.0
AGO,Angola,2020-01-19,0.0
AGO,Angola,2020-01-20,0.0
AGO,Angola,2020-01-21,0.0
AGO,Angola,2020-01-22,0.0
AGO,Angola,2020-01-23,0.0
AGO,Angola,2020-01-24,0.0
AGO,Angola,2020-01-25,0.0
AGO,Angola,2020-01-26,0.0
AGO,Angola,2020-01-27,0.0
AGO,Angola,2020-01-28,0.0
AGO,Angola,2020-01-29,0.0
AGO,Angola,2020-01-30,0.0
AGO,Angola,2020-01-31,0.0
AGO,Angola,2020-02-01,0.0
AGO,Angola,2020-02-02,0.0
AGO,Angola,2020-02-03,0.0
AGO,Angola,2020-02-04,0.0
AGO,Angola,2020-02-05,0.0
AGO,Angola,2020-02-06,4.55
AGO,Angola,2020-02-07,4.55
AGO,Angola,2020-02-08,4.55
AGO,Angola,2020-02-09,4.55
AGO,Angola,2020-02-10,4.55
AGO,Angola,2020-02-11,4.55
AGO,Angola,2020-02-12,4.55
AGO,Angola,2020-02-13,4.55
AGO,Angola,2020-02-14,4.55
AGO,Angola,2020-02-15,4.55
AGO,Angola,2020-02-16,4.55
AGO,Angola,2020-02-17,4.55
AGO,Angola,2020-02-18,4.55
AGO,Angola,2020-02-19,4.55
AGO,Angola,2020-02-20,4.55
AGO,Angola,2020-02-21,4.55
AGO,Angola,2020-02-22,4.55
AGO,Angola,2020-02-23,4.55
AGO,Angola,2020-02-24,4.55
AGO,Angola,2020-02-25,4.55
AGO,Angola,2020-02-26,7.58
AGO,Angola,2020-02-27,7.58
AGO,Angola,2020-02-28,7.58
AGO,Angola,2020-02-29,7.58
AGO,Angola,2020-03-01,9.85
AGO,Angola,2020-03-02,9.85
AGO,Angola,2020-03-03,9.85
AGO,Angola,2020-03-04,9.85
AGO,Angola,2020-03-05,9.85
AGO,Angola,2020-03-06,9.85
AGO,Angola,2020-03-07,9.85
AGO,Angola,2020-03-08,9.85
AGO,Angola,2020-03-09,9.85
AGO,Angola,2020-03-10,9.85
AGO,Angola,2020-03-11,9.85
AGO,Angola,2020-03-12,9.85
AGO,Angola,2020-03-13,9.85
AGO,Angola,2020-03-14,9.85
AGO,Angola,2020-03-15,9.85
AGO,Angola,2020-03-16,9.85
AGO,Angola,2020-03-17,9.85
AGO,Angola,2020-03-18,9.85
AGO,Angola,2020-03-19,9.85
AGO,Angola,2020-03-20,12.12
AGO,Angola,2020-03-21,12.12
AGO,Angola,2020-03-22,12.12
AGO,Angola,2020-03-23,12.12
AGO,Angola,2020-03-24,30.3
AGO,Angola,2020-03-25,30.3
AGO,Angola,2020-03-26,30.3
AGO,Angola,2020-03-27,77.27
AGO,Angola,2020-03-28,77.27
AGO,Angola,2020-03-29,77.27
AGO,Angola,2020-03-30,77.27
AGO,Angola,2020-03-31,77.27
AGO,Angola,2020-04-01,80.3
AGO,Angola,2020-04-02,80.3
AGO,Angola,2020-04-03,80.3
AGO,Angola,2020-04-04,80.3
AGO,Angola,2020-04-05,80.3
AGO,Angola,2020-04-06,80.3
AGO,Angola,2020-04-07,80.3
AGO,Angola,2020-04-08,80.3
AGO,Angola,2020-04-09,80.3
AGO,Angola,2020-04-10,80.3
AGO,Angola,2020-04-11,80.3
AGO,Angola,2020-04-12,80.3
AGO,Angola,2020-04-13,80.3
AGO,Angola,2020-04-14,80.3
AGO,Angola,2020-04-15,80.3
AGO,Angola,2020-04-16,80.3
AGO,Angola,2020-04-17,80.3
AGO,Angola,2020-04-18,80.3
AGO,Angola,2020-04-19,80.3
AGO,Angola,2020-04-20,80.3
AGO,Angola,2020-04-21,80.3
AGO,Angola,2020-04-22,80.3
AGO,Angola,2020-04-23,70.45
AGO,Angola,2020-04-24,70.45
AGO,Angola,2020-04-25,70.45
AGO,Angola,2020-04-26,70.45
AGO,Angola,2020-04-27,70.45
AGO,Angola,2020-04-28,70.45
AGO,Angola,2020-04-29,70.45
AGO,Angola,2020-04-30,70.45
AGO,Angola,2020-05-01,70.45
AGO,Angola,2020-05-02,70.45
AGO,Angola,2020-05-03,70.45
AGO,Angola,2020-05-04,70.45
AGO,Angola,2020-05-05,70.45
AGO,Angola,2020-05-06,70.45
AGO,Angola,2020-05-07,70.45
AGO,Angola,2020-05-08,68.18
AGO,Angola,2020-05-09,68.18
AGO,Angola,2020-05-10,68.18
AGO,Angola,2020-05-11,68.18
AGO,Angola,2020-05-12,68.18
AGO,Angola,2020-05-13,68.18
AGO,Angola,2020-05-14,68.18
AGO,Angola,2020-05-15,68.18
AGO,Angola,2020-05-16,68.18
AGO,Angola,2020-05-17,72.73
AGO,Angola,2020-05-18,72.73
AGO,Angola,2020-05-19,72.73
AGO,Angola,2020-05-20,72.73
AGO,Angola,2020-05-21,72.73
AGO,Angola,2020-05-22,72.73
AGO,Angola,2020-05-23,72.73
AGO,Angola,2020-05-24,72.73
AGO,Angola,2020-05-25,72.73
AGO,Angola,2020-05-26,69.7
AGO,Angola,2020-05-27,69.7
AGO,Angola,2020-05-28,69.7
AGO,Angola,2020-05-29,69.7
AGO,Angola,2020-05-30,69.7
AGO,Angola,2020-05-31,69.7
AGO,Angola,2020-06-01,69.7
AGO,Angola,2020-06-02,69.7
AGO,Angola,2020-06-03,69.7
AGO,Angola,2020-06-04,69.7
AGO,Angola,2020-06-05,69.7
AGO,Angola,2020-06-06,69.7
AGO,Angola,2020-06-07,69.7
AGO,Angola,2020-06-08,68.18
AGO,Angola,2020-06-09,68.18
AGO,Angola,2020-06-10,68.18
AGO,Angola,2020-06-11,68.18
AGO,Angola,2020-06-12,68.18
AGO,Angola,2020-06-13,68.18
AGO,Angola,2020-06-14,68.18
AGO,Angola,2020-06-15,68.18
AGO,Angola,2020-06-16,68.18
AGO,Angola,2020-06-17,68.18
AGO,Angola,2020-06-18,68.18
AGO,Angola,2020-06-19,68.18
AGO,Angola,2020-06-20,68.18
AGO,Angola,2020-06-21,68.18
AGO,Angola,2020-06-22,68.18
AGO,Angola,2020-06-23,68.18
AGO,Angola,2020-06-24,68.18
AGO,Angola,2020-06-25,68.18
AGO,Angola,2020-06-26,68.18
AGO,Angola,2020-06-27,68.18
AGO,Angola,2020-06-28,68.18
AGO,Angola,2020-06-29,68.18
AGO,Angola,2020-06-30,68.18
AGO,Angola,2020-07-01,68.18
AGO,Angola,2020-07-02,68.18
AGO,Angola,2020-07-03,68.18
AGO,Angola,2020-07-04,68.18
AGO,Angola,2020-07-05,68.18
AGO,Angola,2020-07-06,68.18
AGO,Angola,2020-07-07,68.18
AGO,Angola,2020-07-08,68.18
AGO,Angola,2020-07-09,68.56
AGO,Angola,2020-07-10,68.56
AGO,Angola,2020-07-11,68.56
AGO,Angola,2020-07-12,68.56
AGO,Angola,2020-07-13,68.56
AGO,Angola,2020-07-14,68.56
AGO,Angola,2020-07-15,68.56
AGO,Angola,2020-07-16,68.56
AGO,Angola,2020-07-17,68.56
AGO,Angola,2020-07-18,68.56
AGO,Angola,2020-07-19,68.56
AGO,Angola,2020-07-20,68.56
AGO,Angola,2020-07-21,68.56
AGO,Angola,2020-07-22,68.56
AGO,Angola,2020-07-23,68.56
AGO,Angola,2020-07-24,68.56
AGO,Angola,2020-07-25,68.56
AGO,Angola,2020-07-26,68.56
AGO,Angola,2020-07-27,68.56
AGO,Angola,2020-07-28,68.56
AGO,Angola,2020-07-29,68.56
AGO,Angola,2020-07-30,75.38
AGO,Angola,2020-07-31,75.38
AGO,Angola,2020-08-01,75.38
AGO,Angola,2020-08-02,75.38
AGO,Angola,2020-08-03,75.38
AGO,Angola,2020-08-04,75.38
