iso_code,country,date,ox_economic_support_index_for_display
BGR,Bulgaria,2021-01-06,62.5
BGR,Bulgaria,2021-01-07,62.5
BGR,Bulgaria,2021-01-08,62.5
BGR,Bulgaria,2021-01-09,62.5
BGR,Bulgaria,2021-01-10,62.5
BGR,Bulgaria,2021-01-11,62.5
BGR,Bulgaria,2021-01-12,62.5
BGR,Bulgaria,2021-01-13,62.5
BGR,Bulgaria,2021-01-14,62.5
BGR,Bulgaria,2021-01-15,62.5
BGR,Bulgaria,2021-01-16,62.5
BGR,Bulgaria,2021-01-17,62.5
BGR,Bulgaria,2021-01-18,62.5
BGR,Bulgaria,2021-01-19,62.5
BGR,Bulgaria,2021-01-20,62.5
BGR,Bulgaria,2021-01-21,62.5
BGR,Bulgaria,2021-01-22,62.5
BGR,Bulgaria,2021-01-23,62.5
BGR,Bulgaria,2021-01-24,62.5
BGR,Bulgaria,2021-01-25,62.5
BGR,Bulgaria,2021-01-26,62.5
BGR,Bulgaria,2021-01-27,62.5
BGR,Bulgaria,2021-01-28,62.5
BGR,Bulgaria,2021-01-29,62.5
BGR,Bulgaria,2021-01-30,62.5
BGR,Bulgaria,2021-01-31,62.5
BGR,Bulgaria,2021-02-01,62.5
BGR,Bulgaria,2021-02-02,62.5
BGR,Bulgaria,2021-02-03,62.5
BGR,Bulgaria,2021-02-04,62.5
BGR,Bulgaria,2021-02-05,62.5
BGR,Bulgaria,2021-02-06,62.5
BGR,Bulgaria,2021-02-07,62.5
BGR,Bulgaria,2021-02-08,62.5
BGR,Bulgaria,2021-02-09,62.5
BGR,Bulgaria,2021-02-10,62.5
BGR,Bulgaria,2021-02-11,62.5
BGR,Bulgaria,2021-02-12,62.5
BGR,Bulgaria,2021-02-13,62.5
BGR,Bulgaria,2021-02-14,62.5
BGR,Bulgaria,2021-02-15,62.5
BGR,Bulgaria,2021-02-16,62.5
BGR,Bulgaria,2021-02-17,62.5
BGR,Bulgaria,2021-02-18,62.5
BGR,Bulgaria,2021-02-19,62.5
BGR,Bulgaria,2021-02-20,62.5
BGR,Bulgaria,2021-02-21,62.5
BGR,Bulgaria,2021-02-22,62.5
BGR,Bulgaria,2021-02-23,62.5
BGR,Bulgaria,2021-02-24,62.5
BGR,Bulgaria,2021-02-25,62.5
BGR,Bulgaria,2021-02-26,62.5
BGR,Bulgaria,2021-02-27,62.5
BGR,Bulgaria,2021-02-28,62.5
BGR,Bulgaria,2021-03-01,62.5
BGR,Bulgaria,2021-03-02,62.5
BGR,Bulgaria,2021-03-03,62.5
BGR,Bulgaria,2021-03-04,62.5
BGR,Bulgaria,2021-03-05,62.5
BGR,Bulgaria,2021-03-06,62.5
BGR,Bulgaria,2021-03-07,62.5
BGR,Bulgaria,2021-03-08,62.5
BGR,Bulgaria,2021-03-09,62.5
BGR,Bulgaria,2021-03-10,62.5
BGR,Bulgaria,2021-03-11,62.5
BGR,Bulgaria,2021-03-12,62.5
BGR,Bulgaria,2021-03-13,62.5
BGR,Bulgaria,2021-03-14,62.5
BGR,Bulgaria,2021-03-15,62.5
BGR,Bulgaria,2021-03-16,62.5
BGR,Bulgaria,2021-03-17,62.5
BGR,Bulgaria,2021-03-18,62.5
BGR,Bulgaria,2021-03-19,62.5
BHR,Bahrain,2020-01-01,0.0
BHR,Bahrain,2020-01-02,0.0
BHR,Bahrain,2020-01-03,0.0
BHR,Bahrain,2020-01-04,0.0
BHR,Bahrain,2020-01-05,0.0
BHR,Bahrain,2020-01-06,0.0
BHR,Bahrain,2020-01-07,0.0
BHR,Bahrain,2020-01-08,0.0
BHR,Bahrain,2020-01-09,0.0
BHR,Bahrain,2020-01-10,0.0
BHR,Bahrain,2020-01-11,0.0
BHR,Bahrain,2020-01-12,0.0
BHR,Bahrain,2020-01-13,0.0
BHR,Bahrain,2020-01-14,0.0
BHR,Bahrain,2020-01-15,0.0
BHR,Bahrain,2020-01-16,0.0
BHR,Bahrain,2020-01-17,0.0
BHR,Bahrain,2020-01-18,0.0
BHR,Bahrain,2020-01-19,0.0
BHR,Bahrain,2020-01-20,0.0
BHR,Bahrain,2020-01-21,0.0
BHR,Bahrain,2020-01-22,0.0
BHR,Bahrain,2020-01-23,0.0
BHR,Bahrain,2020-01-24,0.0
BHR,Bahrain,2020-01-25,0.0
BHR,Bahrain,2020-01-26,0.0
BHR,Bahrain,2020-01-27,0.0
BHR,Bahrain,2020-01-28,0.0
BHR,Bahrain,2020-01-29,0.0
BHR,Bahrain,2020-01-30,0.0
BHR,Bahrain,2020-01-31,0.0
BHR,Bahrain,2020-02-01,25.0
BHR,Bahrain,2020-02-02,25.0
BHR,Bahrain,2020-02-03,25.0
BHR,Bahrain,2020-02-04,25.0
BHR,Bahrain,2020-02-05,25.0
BHR,Bahrain,2020-02-06,25.0
BHR,Bahrain,2020-02-07,25.0
BHR,Bahrain,2020-02-08,25.0
BHR,Bahrain,2020-02-09,25.0
BHR,Bahrain,2020-02-10,25.0
BHR,Bahrain,2020-02-11,25.0
BHR,Bahrain,2020-02-12,25.0
BHR,Bahrain,2020-02-13,25.0
BHR,Bahrain,2020-02-14,25.0
BHR,Bahrain,2020-02-15,25.0
BHR,Bahrain,2020-02-16,25.0
BHR,Bahrain,2020-02-17,25.0
BHR,Bahrain,2020-02-18,25.0
BHR,Bahrain,2020-02-19,25.0
BHR,Bahrain,2020-02-20,25.0
BHR,Bahrain,2020-02-21,25.0
BHR,Bahrain,2020-02-22,25.0
BHR,Bahrain,2020-02-23,25.0
BHR,Bahrain,2020-02-24,25.0
BHR,Bahrain,2020-02-25,25.0
BHR,Bahrain,2020-02-26,25.0
BHR,Bahrain,2020-02-27,25.0
BHR,Bahrain,2020-02-28,25.0
BHR,Bahrain,2020-02-29,25.0
BHR,Bahrain,2020-03-01,25.0
BHR,Bahrain,2020-03-02,25.0
BHR,Bahrain,2020-03-03,25.0
BHR,Bahrain,2020-03-04,25.0
BHR,Bahrain,2020-03-05,25.0
BHR,Bahrain,2020-03-06,25.0
BHR,Bahrain,2020-03-07,25.0
BHR,Bahrain,2020-03-08,25.0
BHR,Bahrain,2020-03-09,25.0
BHR,Bahrain,2020-03-10,25.0
BHR,Bahrain,2020-03-11,25.0
BHR,Bahrain,2020-03-12,25.0
BHR,Bahrain,2020-03-13,25.0
BHR,Bahrain,2020-03-14,25.0
BHR,Bahrain,2020-03-15,25.0
BHR,Bahrain,2020-03-16,25.0
BHR,Bahrain,2020-03-17,25.0
BHR,Bahrain,2020-03-18,25.0
BHR,Bahrain,2020-03-19,50.0
BHR,Bahrain,2020-03-20,50.0
BHR,Bahrain,2020-03-21,50.0
BHR,Bahrain,2020-03-22,50.0
BHR,Bahrain,2020-03-23,50.0
BHR,Bahrain,2020-03-24,50.0
BHR,Bahrain,2020-03-25,50.0
BHR,Bahrain,2020-03-26,50.0
BHR,Bahrain,2020-03-27,50.0
BHR,Bahrain,2020-03-28,50.0
BHR,Bahrain,2020-03-29,50.0
BHR,Bahrain,2020-03-30,50.0
BHR,Bahrain,2020-03-31,50.0
BHR,Bahrain,2020-04-01,87.5
BHR,Bahrain,2020-04-02,87.5
BHR,Bahrain,2020-04-03,87.5
BHR,Bahrain,2020-04-04,87.5
BHR,Bahrain,2020-04-05,87.5
BHR,Bahrain,2020-04-06,87.5
BHR,Bahrain,2020-04-07,87.5
BHR,Bahrain,2020-04-08,87.5
BHR,Bahrain,2020-04-09,87.5
BHR,Bahrain,2020-04-10,87.5
BHR,Bahrain,2020-04-11,87.5
BHR,Bahrain,2020-04-12,87.5
BHR,Bahrain,2020-04-13,87.5
BHR,Bahrain,2020-04-14,87.5
BHR,Bahrain,2020-04-15,87.5
BHR,Bahrain,2020-04-16,87.5
BHR,Bahrain,2020-04-17,87.5
BHR,Bahrain,2020-04-18,87.5
BHR,Bahrain,2020-04-19,87.5
BHR,Bahrain,2020-04-20,87.5
BHR,Bahrain,2020-04-21,87.5
BHR,Bahrain,2020-04-22,87.5
BHR,Bahrain,2020-04-23,87.5
BHR,Bahrain,2020-04-24,87.5
BHR,Bahrain,2020-04-25,87.5
BHR,Bahrain,2020-04-26,87.5
BHR,Bahrain,2020-04-27,87.5
BHR,Bahrain,2020-04-28,87.5
BHR,Bahrain,2020-04-29,87.5
BHR,Bahrain,2020-04-30,87.5
BHR,Bahrain,2020-05-01,87.5
BHR,Bahrain,2020-05-02,87.5
BHR,Bahrain,2020-05-03,87.5
BHR,Bahrain,2020-05-04,87.5
BHR,Bahrain,2020-05-05,87.5
BHR,Bahrain,2020-05-06,87.5
BHR,Bahrain,2020-05-07,87.5
BHR,Bahrain,2020-05-08,87.5
BHR,Bahrain,2020-05-09,87.5
BHR,Bahrain,2020-05-10,87.5
BHR,Bahrain,2020-05-11,87.5
BHR,Bahrain,2020-05-12,87.5
BHR,Bahrain,2020-05-13,87.5
BHR,Bahrain,2020-05-14,87.5
BHR,Bahrain,2020-05-15,87.5
BHR,Bahrain,2020-05-16,87.5
BHR,Bahrain,2020-05-17,87.5
BHR,Bahrain,2020-05-18,87.5
BHR,Bahrain,2020-05-19,87.5
BHR,Bahrain,2020-05-20,87.5
BHR,Bahrain,2020-05-21,87.5
BHR,Bahrain,2020-05-22,87.5
BHR,Bahrain,2020-05-23,87.5
BHR,Bahrain,2020-05-24,87.5
BHR,Bahrain,2020-05-25,87.5
BHR,Bahrain,2020-05-26,87.5
BHR,Bahrain,2020-05-27,87.5
BHR,Bahrain,2020-05-28,87.5
BHR,Bahrain,2020-05-29,87.5
BHR,Bahrain,2020-05-30,87.5
BHR,Bahrain,2020-05-31,87.5
BHR,Bahrain,2020-06-01,87.5
BHR,Bahrain,2020-06-02,87.5
BHR,Bahrain,2020-06-03,87.5
BHR,Bahrain,2020-06-04,87.5
BHR,Bahrain,2020-06-05,87.5
BHR,Bahrain,2020-06-06,87.5
BHR,Bahrain,2020-06-07,87.5
BHR,Bahrain,2020-06-08,87.5
BHR,Bahrain,2020-06-09,87.5
BHR,Bahrain,2020-06-10,87.5
BHR,Bahrain,2020-06-11,87.5
BHR,Bahrain,2020-06-12,87.5
BHR,Bahrain,2020-06-13,87.5
BHR,Bahrain,2020-06-14,87.5
BHR,Bahrain,2020-06-15,87.5
BHR,Bahrain,2020-06-16,87.5
BHR,Bahrain,2020-06-17,87.5
BHR,Bahrain,2020-06-18,87.5
BHR,Bahrain,2020-06-19,87.5
BHR,Bahrain,2020-06-20,87.5
BHR,Bahrain,2020-06-21,87.5
BHR,Bahrain,2020-06-22,87.5
BHR,Bahrain,2020-06-23,87.5
BHR,Bahrain,2020-06-24,87.5
BHR,Bahrain,2020-06-25,87.5
BHR,Bahrain,2020-06-26,87.5
BHR,Bahrain,2020-06-27,87.5
BHR,Bahrain,2020-06-28,87.5
BHR,Bahrain,2020-06-29,87.5
BHR,Bahrain,2020-06-30,87.5
BHR,Bahrain,2020-07-01,87.5
BHR,Bahrain,2020-07-02,87.5
BHR,Bahrain,2020-07-03,87.5
BHR,Bahrain,2020-07-04,87.5
BHR,Bahrain,2020-07-05,87.5
BHR,Bahrain,2020-07-06,87.5
BHR,Bahrain,2020-07-07,87.5
BHR,Bahrain,2020-07-08,87.5
BHR,Bahrain,2020-07-09,87.5
BHR,Bahrain,2020-07-10,87.5
BHR,Bahrain,2020-07-11,87.5
BHR,Bahrain,2020-07-12,87.5
BHR,Bahrain,2020-07-13,87.5
BHR,Bahrain,2020-07-14,87.5
BHR,Bahrain,2020-07-15,87.5
BHR,Bahrain,2020-07-16,87.5
BHR,Bahrain,2020-07-17,87.5
BHR,Bahrain,2020-07-18,87.5
BHR,Bahrain,2020-07-19,87.5
BHR,Bahrain,2020-07-20,87.5
BHR,Bahrain,2020-07-21,87.5
BHR,Bahrain,2020-07-22,87.5
BHR,Bahrain,2020-07-23,87.5
BHR,Bahrain,2020-07-24,87.5
BHR,Bahrain,2020-07-25,87.5
BHR,Bahrain,2020-07-26,87.5
BHR,Bahrain,2020-07-27,87.5
BHR,Bahrain,2020-07-28,87.5
BHR,Bahrain,2020-07-29,87.5
BHR,Bahrain,2020-07-30,87.5
BHR,Bahrain,2020-07-31,87.5
BHR,Bahrain,2020-08-01,87.5
BHR,Bahrain,2020-08-02,87.5
BHR,Bahrain,2020-08-03,87.5
BHR,Bahrain,2020-08-04,87.5
BHR,Bahrain,2020-08-05,87.5
BHR,Bahrain,2020-08-06,87.5
BHR,Bahrain,2020-08-07,87.5
BHR,Bahrain,2020-08-08,87.5
BHR,Bahrain,2020-08-09,87.5
BHR,Bahrain,2020-08-10,87.5
BHR,Bahrain,2020-08-11,87.5
BHR,Bahrain,2020-08-12,87.5
BHR,Bahrain,2020-08-13,87.5
BHR,Bahrain,2020-08-14,87.5
BHR,Bahrain,2020-08-15,87.5
BHR,Bahrain,2020-08-16,87.5
BHR,Bahrain,2020-08-17,87.5
BHR,Bahrain,2020-08-18,87.5
BHR,Bahrain,2020-08-19,87.5
BHR,Bahrain,2020-08-20,87.5
BHR,Bahrain,2020-08-21,87.5
BHR,Bahrain,2020-08-22,87.5
BHR,Bahrain,2020-08-23,87.5
BHR,Bahrain,2020-08-24,87.5
BHR,Bahrain,2020-08-25,87.5
BHR,Bahrain,2020-08-26,87.5
BHR,Bahrain,2020-08-27,87.5
BHR,Bahrain,2020-08-28,87.5
BHR,Bahrain,2020-08-29,87.5
BHR,Bahrain,2020-08-30,87.5
BHR,Bahrain,2020-08-31,87.5
BHR,Bahrain,2020-09-01,87.5
BHR,Bahrain,2020-09-02,87.5
BHR,Bahrain,2020-09-03,87.5
BHR,Bahrain,2020-09-04,87.5
BHR,Bahrain,2020-09-05,87.5
BHR,Bahrain,2020-09-06,87.5
BHR,Bahrain,2020-09-07,87.5
BHR,Bahrain,2020-09-08,87.5
BHR,Bahrain,2020-09-09,87.5
BHR,Bahrain,2020-09-10,87.5
BHR,Bahrain,2020-09-11,87.5
BHR,Bahrain,2020-09-12,87.5
BHR,Bahrain,2020-09-13,87.5
BHR,Bahrain,2020-09-14,87.5
BHR,Bahrain,2020-09-15,87.5
BHR,Bahrain,2020-09-16,87.5
BHR,Bahrain,2020-09-17,87.5
BHR,Bahrain,2020-09-18,87.5
BHR,Bahrain,2020-09-19,87.5
BHR,Bahrain,2020-09-20,87.5
BHR,Bahrain,2020-09-21,87.5
BHR,Bahrain,2020-09-22,87.5
BHR,Bahrain,2020-09-23,87.5
BHR,Bahrain,2020-09-24,87.5
BHR,Bahrain,2020-09-25,87.5
BHR,Bahrain,2020-09-26,87.5
BHR,Bahrain,2020-09-27,87.5
BHR,Bahrain,2020-09-28,87.5
BHR,Bahrain,2020-09-29,87.5
BHR,Bahrain,2020-09-30,87.5
BHR,Bahrain,2020-10-01,87.5
BHR,Bahrain,2020-10-02,87.5
BHR,Bahrain,2020-10-03,87.5
BHR,Bahrain,2020-10-04,87.5
BHR,Bahrain,2020-10-05,87.5
BHR,Bahrain,2020-10-06,87.5
BHR,Bahrain,2020-10-07,87.5
BHR,Bahrain,2020-10-08,87.5
BHR,Bahrain,2020-10-09,87.5
BHR,Bahrain,2020-10-10,87.5
BHR,Bahrain,2020-10-11,87.5
BHR,Bahrain,2020-10-12,87.5
BHR,Bahrain,2020-10-13,87.5
BHR,Bahrain,2020-10-14,87.5
BHR,Bahrain,2020-10-15,87.5
BHR,Bahrain,2020-10-16,87.5
BHR,Bahrain,2020-10-17,87.5
BHR,Bahrain,2020-10-18,87.5
BHR,Bahrain,2020-10-19,87.5
BHR,Bahrain,2020-10-20,87.5
BHR,Bahrain,2020-10-21,87.5
BHR,Bahrain,2020-10-22,87.5
BHR,Bahrain,2020-10-23,87.5
BHR,Bahrain,2020-10-24,87.5
BHR,Bahrain,2020-10-25,87.5
BHR,Bahrain,2020-10-26,87.5
BHR,Bahrain,2020-10-27,87.5
BHR,Bahrain,2020-10-28,87.5
BHR,Bahrain,2020-10-29,87.5
BHR,Bahrain,2020-10-30,87.5
BHR,Bahrain,2020-10-31,87.5
BHR,Bahrain,2020-11-01,87.5
BHR,Bahrain,2020-11-02,87.5
BHR,Bahrain,2020-11-03,87.5
BHR,Bahrain,2020-11-04,87.5
BHR,Bahrain,2020-11-05,87.5
BHR,Bahrain,2020-11-06,37.5
BHR,Bahrain,2020-11-07,37.5
BHR,Bahrain,2020-11-08,37.5
BHR,Bahrain,2020-11-09,37.5
BHR,Bahrain,2020-11-10,37.5
BHR,Bahrain,2020-11-11,37.5
BHR,Bahrain,2020-11-12,37.5
BHR,Bahrain,2020-11-13,37.5
BHR,Bahrain,2020-11-14,37.5
BHR,Bahrain,2020-11-15,37.5
BHR,Bahrain,2020-11-16,37.5
BHR,Bahrain,2020-11-17,37.5
BHR,Bahrain,2020-11-18,37.5
BHR,Bahrain,2020-11-19,37.5
BHR,Bahrain,2020-11-20,37.5
BHR,Bahrain,2020-11-21,37.5
BHR,Bahrain,2020-11-22,37.5
BHR,Bahrain,2020-11-23,37.5
BHR,Bahrain,2020-11-24,87.5
BHR,Bahrain,2020-11-25,87.5
BHR,Bahrain,2020-11-26,87.5
BHR,Bahrain,2020-11-27,87.5
BHR,Bahrain,2020-11-28,87.5
BHR,Bahrain,2020-11-29,87.5
BHR,Bahrain,2020-11-30,87.5
BHR,Bahrain,2020-12-01,87.5
BHR,Bahrain,2020-12-02,87.5
BHR,Bahrain,2020-12-03,87.5
BHR,Bahrain,2020-12-04,87.5
BHR,Bahrain,2020-12-05,87.5
BHR,Bahrain,2020-12-06,87.5
BHR,Bahrain,2020-12-07,87.5
BHR,Bahrain,2020-12-08,87.5
BHR,Bahrain,2020-12-09,87.5
BHR,Bahrain,2020-12-10,87.5
BHR,Bahrain,2020-12-11,87.5
BHR,Bahrain,2020-12-12,87.5
BHR,Bahrain,2020-12-13,87.5
BHR,Bahrain,2020-12-14,87.5
BHR,Bahrain,2020-12-15,87.5
BHR,Bahrain,2020-12-16,87.5
BHR,Bahrain,2020-12-17,87.5
BHR,Bahrain,2020-12-18,87.5
BHR,Bahrain,2020-12-19,87.5
BHR,Bahrain,2020-12-20,87.5
BHR,Bahrain,2020-12-21,87.5
BHR,Bahrain,2020-12-22,87.5
BHR,Bahrain,2020-12-23,87.5
BHR,Bahrain,2020-12-24,87.5
BHR,Bahrain,2020-12-25,87.5
BHR,Bahrain,2020-12-26,87.5
BHR,Bahrain,2020-12-27,87.5
BHR,Bahrain,2020-12-28,87.5
BHR,Bahrain,2020-12-29,87.5
BHR,Bahrain,2020-12-30,87.5
BHR,Bahrain,2020-12-31,87.5
BHR,Bahrain,2021-01-01,87.5
BHR,Bahrain,2021-01-02,87.5
BHR,Bahrain,2021-01-03,87.5
BHR,Bahrain,2021-01-04,87.5
BHR,Bahrain,2021-01-05,87.5
BHR,Bahrain,2021-01-06,87.5
BHR,Bahrain,2021-01-07,87.5
BHR,Bahrain,2021-01-08,87.5
BHR,Bahrain,2021-01-09,87.5
BHR,Bahrain,2021-01-10,87.5
BHR,Bahrain,2021-01-11,87.5
BHR,Bahrain,2021-01-12,87.5
BHR,Bahrain,2021-01-13,87.5
BHR,Bahrain,2021-01-14,87.5
BHR,Bahrain,2021-01-15,87.5
BHR,Bahrain,2021-01-16,87.5
BHR,Bahrain,2021-01-17,87.5
BHR,Bahrain,2021-01-18,87.5
BHR,Bahrain,2021-01-19,87.5
BHR,Bahrain,2021-01-20,87.5
BHR,Bahrain,2021-01-21,87.5
BHR,Bahrain,2021-01-22,87.5
BHR,Bahrain,2021-01-23,87.5
BHR,Bahrain,2021-01-24,87.5
BHR,Bahrain,2021-01-25,87.5
BHR,Bahrain,2021-01-26,87.5
BHR,Bahrain,2021-01-27,87.5
BHR,Bahrain,2021-01-28,87.5
BHR,Bahrain,2021-01-29,87.5
BHR,Bahrain,2021-01-30,87.5
BHR,Bahrain,2021-01-31,87.5
BHR,Bahrain,2021-02-01,87.5
BHR,Bahrain,2021-02-02,87.5
BHR,Bahrain,2021-02-03,87.5
BHR,Bahrain,2021-02-04,87.5
BHR,Bahrain,2021-02-05,87.5
BHR,Bahrain,2021-02-06,87.5
BHR,Bahrain,2021-02-07,87.5
BHR,Bahrain,2021-02-08,87.5
BHR,Bahrain,2021-02-09,87.5
BHR,Bahrain,2021-02-10,87.5
BHR,Bahrain,2021-02-11,87.5
BHR,Bahrain,2021-02-12,87.5
BHR,Bahrain,2021-02-13,87.5
BHR,Bahrain,2021-02-14,87.5
BHR,Bahrain,2021-02-15,87.5
BHR,Bahrain,2021-02-16,87.5
BHR,Bahrain,2021-02-17,87.5
BHR,Bahrain,2021-02-18,87.5
BHR,Bahrain,2021-02-19,87.5
BHR,Bahrain,2021-02-20,87.5
BHR,Bahrain,2021-02-21,87.5
BHR,Bahrain,2021-02-22,87.5
BHR,Bahrain,2021-02-23,87.5
BHR,Bahrain,2021-02-24,87.5
BHR,Bahrain,2021-02-25,87.5
BHR,Bahrain,2021-02-26,87.5
BHR,Bahrain,2021-02-27,87.5
BHR,Bahrain,2021-02-28,87.5
BHR,Bahrain,2021-03-01,87.5
BHR,Bahrain,2021-03-02,87.5
BHR,Bahrain,2021-03-03,87.5
BHR,Bahrain,2021-03-04,87.5
BHR,Bahrain,2021-03-05,87.5
BHR,Bahrain,2021-03-06,87.5
BHR,Bahrain,2021-03-07,87.5
BHR,Bahrain,2021-03-08,87.5
BHR,Bahrain,2021-03-09,87.5
BHR,Bahrain,2021-03-13,87.5
BHR,Bahrain,2021-03-14,87.5
BHR,Bahrain,2021-03-15,87.5
BHR,Bahrain,2021-03-16,87.5
BHR,Bahrain,2021-03-17,87.5
BHR,Bahrain,2021-03-18,87.5
BHR,Bahrain,2021-03-19,87.5
BHS,"Bahamas, The",2020-01-01,0.0
BHS,"Bahamas, The",2020-01-02,0.0
BHS,"Bahamas, The",2020-01-03,0.0
BHS,"Bahamas, The",2020-01-04,0.0
BHS,"Bahamas, The",2020-01-05,0.0
BHS,"Bahamas, The",2020-01-06,0.0
BHS,"Bahamas, The",2020-01-07,0.0
BHS,"Bahamas, The",2020-01-08,0.0
BHS,"Bahamas, The",2020-01-09,0.0
BHS,"Bahamas, The",2020-01-10,0.0
BHS,"Bahamas, The",2020-01-11,0.0
BHS,"Bahamas, The",2020-01-12,0.0
BHS,"Bahamas, The",2020-01-13,0.0
BHS,"Bahamas, The",2020-01-14,0.0
BHS,"Bahamas, The",2020-01-15,0.0
BHS,"Bahamas, The",2020-01-16,0.0
BHS,"Bahamas, The",2020-01-17,0.0
BHS,"Bahamas, The",2020-01-18,0.0
BHS,"Bahamas, The",2020-01-19,0.0
BHS,"Bahamas, The",2020-01-20,0.0
BHS,"Bahamas, The",2020-01-21,0.0
BHS,"Bahamas, The",2020-01-22,0.0
BHS,"Bahamas, The",2020-01-23,0.0
BHS,"Bahamas, The",2020-01-24,0.0
BHS,"Bahamas, The",2020-01-25,0.0
BHS,"Bahamas, The",2020-01-26,0.0
BHS,"Bahamas, The",2020-01-27,0.0
BHS,"Bahamas, The",2020-01-28,0.0
BHS,"Bahamas, The",2020-01-29,0.0
BHS,"Bahamas, The",2020-01-30,0.0
BHS,"Bahamas, The",2020-01-31,0.0
BHS,"Bahamas, The",2020-02-01,0.0
BHS,"Bahamas, The",2020-02-02,0.0
BHS,"Bahamas, The",2020-02-03,0.0
BHS,"Bahamas, The",2020-02-04,0.0
BHS,"Bahamas, The",2020-02-05,0.0
BHS,"Bahamas, The",2020-02-06,0.0
BHS,"Bahamas, The",2020-02-07,0.0
BHS,"Bahamas, The",2020-02-08,0.0
BHS,"Bahamas, The",2020-02-09,0.0
BHS,"Bahamas, The",2020-02-10,0.0
BHS,"Bahamas, The",2020-02-11,0.0
BHS,"Bahamas, The",2020-02-12,0.0
BHS,"Bahamas, The",2020-02-13,0.0
BHS,"Bahamas, The",2020-02-14,0.0
BHS,"Bahamas, The",2020-02-15,0.0
BHS,"Bahamas, The",2020-02-16,0.0
BHS,"Bahamas, The",2020-02-17,0.0
BHS,"Bahamas, The",2020-02-18,0.0
BHS,"Bahamas, The",2020-02-19,0.0
BHS,"Bahamas, The",2020-02-20,0.0
BHS,"Bahamas, The",2020-02-21,0.0
BHS,"Bahamas, The",2020-02-22,0.0
BHS,"Bahamas, The",2020-02-23,0.0
BHS,"Bahamas, The",2020-02-24,0.0
BHS,"Bahamas, The",2020-02-25,0.0
BHS,"Bahamas, The",2020-02-26,0.0
BHS,"Bahamas, The",2020-02-27,0.0
BHS,"Bahamas, The",2020-02-28,0.0
BHS,"Bahamas, The",2020-02-29,0.0
BHS,"Bahamas, The",2020-03-01,0.0
BHS,"Bahamas, The",2020-03-02,0.0
BHS,"Bahamas, The",2020-03-03,0.0
BHS,"Bahamas, The",2020-03-04,0.0
BHS,"Bahamas, The",2020-03-05,0.0
BHS,"Bahamas, The",2020-03-06,0.0
BHS,"Bahamas, The",2020-03-07,0.0
BHS,"Bahamas, The",2020-03-08,0.0
BHS,"Bahamas, The",2020-03-09,0.0
BHS,"Bahamas, The",2020-03-10,0.0
BHS,"Bahamas, The",2020-03-11,0.0
BHS,"Bahamas, The",2020-03-12,0.0
BHS,"Bahamas, The",2020-03-13,0.0
BHS,"Bahamas, The",2020-03-14,0.0
BHS,"Bahamas, The",2020-03-15,0.0
BHS,"Bahamas, The",2020-03-16,0.0
BHS,"Bahamas, The",2020-03-17,25.0
BHS,"Bahamas, The",2020-03-18,25.0
BHS,"Bahamas, The",2020-03-19,25.0
BHS,"Bahamas, The",2020-03-20,25.0
BHS,"Bahamas, The",2020-03-21,25.0
BHS,"Bahamas, The",2020-03-22,50.0
BHS,"Bahamas, The",2020-03-23,50.0
BHS,"Bahamas, The",2020-03-24,75.0
BHS,"Bahamas, The",2020-03-25,75.0
BHS,"Bahamas, The",2020-03-26,75.0
BHS,"Bahamas, The",2020-03-27,75.0
BHS,"Bahamas, The",2020-03-28,75.0
BHS,"Bahamas, The",2020-03-29,75.0
BHS,"Bahamas, The",2020-03-30,75.0
BHS,"Bahamas, The",2020-03-31,75.0
BHS,"Bahamas, The",2020-04-01,75.0
BHS,"Bahamas, The",2020-04-02,75.0
BHS,"Bahamas, The",2020-04-03,75.0
BHS,"Bahamas, The",2020-04-04,75.0
BHS,"Bahamas, The",2020-04-05,75.0
BHS,"Bahamas, The",2020-04-06,75.0
BHS,"Bahamas, The",2020-04-07,75.0
BHS,"Bahamas, The",2020-04-08,75.0
BHS,"Bahamas, The",2020-04-09,75.0
BHS,"Bahamas, The",2020-04-10,75.0
BHS,"Bahamas, The",2020-04-11,75.0
BHS,"Bahamas, The",2020-04-12,75.0
BHS,"Bahamas, The",2020-04-13,75.0
BHS,"Bahamas, The",2020-04-14,75.0
BHS,"Bahamas, The",2020-04-15,75.0
BHS,"Bahamas, The",2020-04-16,75.0
BHS,"Bahamas, The",2020-04-17,75.0
BHS,"Bahamas, The",2020-04-18,75.0
BHS,"Bahamas, The",2020-04-19,75.0
BHS,"Bahamas, The",2020-04-20,75.0
BHS,"Bahamas, The",2020-04-21,75.0
BHS,"Bahamas, The",2020-04-22,75.0
BHS,"Bahamas, The",2020-04-23,75.0
BHS,"Bahamas, The",2020-04-24,75.0
BHS,"Bahamas, The",2020-04-25,75.0
BHS,"Bahamas, The",2020-04-26,75.0
BHS,"Bahamas, The",2020-04-27,75.0
BHS,"Bahamas, The",2020-04-28,75.0
BHS,"Bahamas, The",2020-04-29,75.0
BHS,"Bahamas, The",2020-04-30,75.0
BHS,"Bahamas, The",2020-05-01,75.0
BHS,"Bahamas, The",2020-05-02,75.0
BHS,"Bahamas, The",2020-05-03,75.0
BHS,"Bahamas, The",2020-05-04,75.0
BHS,"Bahamas, The",2020-05-05,75.0
BHS,"Bahamas, The",2020-05-06,75.0
BHS,"Bahamas, The",2020-05-07,75.0
BHS,"Bahamas, The",2020-05-08,75.0
