iso_code,country,date,owid_new_cases
ABW,Aruba,2020-03-13,2.0
ABW,Aruba,2020-03-20,2.0
ABW,Aruba,2020-03-24,8.0
ABW,Aruba,2020-03-25,5.0
ABW,Aruba,2020-03-26,2.0
ABW,Aruba,2020-03-27,9.0
ABW,Aruba,2020-03-28,0.0
ABW,Aruba,2020-03-29,0.0
ABW,Aruba,2020-03-30,22.0
ABW,Aruba,2020-04-01,5.0
ABW,Aruba,2020-04-02,0.0
ABW,Aruba,2020-04-03,5.0
ABW,Aruba,2020-04-04,2.0
ABW,Aruba,2020-04-05,2.0
ABW,Aruba,2020-04-06,0.0
ABW,Aruba,2020-04-07,7.0
ABW,Aruba,2020-04-08,3.0
ABW,Aruba,2020-04-09,3.0
ABW,Aruba,2020-04-10,5.0
ABW,Aruba,2020-04-11,4.0
ABW,Aruba,2020-04-12,6.0
ABW,Aruba,2020-04-13,0.0
ABW,Aruba,2020-04-14,0.0
ABW,Aruba,2020-04-15,0.0
ABW,Aruba,2020-04-16,1.0
ABW,Aruba,2020-04-17,2.0
ABW,Aruba,2020-04-18,1.0
ABW,Aruba,2020-04-19,0.0
ABW,Aruba,2020-04-20,1.0
ABW,Aruba,2020-04-21,0.0
ABW,Aruba,2020-04-22,0.0
ABW,Aruba,2020-04-23,3.0
ABW,Aruba,2020-04-24,0.0
ABW,Aruba,2020-04-25,0.0
ABW,Aruba,2020-04-26,0.0
ABW,Aruba,2020-04-27,0.0
ABW,Aruba,2020-04-28,0.0
ABW,Aruba,2020-04-29,0.0
ABW,Aruba,2020-04-30,0.0
ABW,Aruba,2020-05-01,0.0
ABW,Aruba,2020-05-02,0.0
ABW,Aruba,2020-05-03,0.0
ABW,Aruba,2020-05-04,0.0
ABW,Aruba,2020-05-05,0.0
ABW,Aruba,2020-05-06,0.0
ABW,Aruba,2020-05-07,1.0
ABW,Aruba,2020-05-08,0.0
ABW,Aruba,2020-05-09,0.0
ABW,Aruba,2020-05-10,0.0
ABW,Aruba,2020-05-11,0.0
ABW,Aruba,2020-05-12,0.0
ABW,Aruba,2020-05-13,0.0
ABW,Aruba,2020-05-14,0.0
ABW,Aruba,2020-05-15,0.0
ABW,Aruba,2020-05-16,0.0
ABW,Aruba,2020-05-17,0.0
ABW,Aruba,2020-05-18,0.0
ABW,Aruba,2020-05-19,0.0
ABW,Aruba,2020-05-20,0.0
ABW,Aruba,2020-05-21,0.0
ABW,Aruba,2020-05-22,0.0
ABW,Aruba,2020-05-23,0.0
ABW,Aruba,2020-05-24,0.0
ABW,Aruba,2020-05-25,0.0
ABW,Aruba,2020-05-26,0.0
ABW,Aruba,2020-05-27,0.0
ABW,Aruba,2020-05-28,0.0
ABW,Aruba,2020-05-29,0.0
ABW,Aruba,2020-05-30,0.0
ABW,Aruba,2020-05-31,0.0
ABW,Aruba,2020-06-01,0.0
ABW,Aruba,2020-06-02,0.0
ABW,Aruba,2020-06-03,0.0
ABW,Aruba,2020-06-04,0.0
ABW,Aruba,2020-06-05,0.0
ABW,Aruba,2020-06-06,0.0
ABW,Aruba,2020-06-07,0.0
ABW,Aruba,2020-06-08,0.0
ABW,Aruba,2020-06-09,0.0
ABW,Aruba,2020-06-10,0.0
ABW,Aruba,2020-06-11,0.0
ABW,Aruba,2020-06-12,0.0
ABW,Aruba,2020-06-13,0.0
ABW,Aruba,2020-06-14,0.0
ABW,Aruba,2020-06-15,0.0
ABW,Aruba,2020-06-16,0.0
ABW,Aruba,2020-06-17,0.0
ABW,Aruba,2020-06-18,0.0
ABW,Aruba,2020-06-19,0.0
ABW,Aruba,2020-06-20,0.0
ABW,Aruba,2020-06-21,0.0
ABW,Aruba,2020-06-22,0.0
ABW,Aruba,2020-06-23,0.0
ABW,Aruba,2020-06-24,0.0
ABW,Aruba,2020-06-25,0.0
ABW,Aruba,2020-06-26,0.0
ABW,Aruba,2020-06-27,0.0
ABW,Aruba,2020-06-28,0.0
ABW,Aruba,2020-06-29,0.0
ABW,Aruba,2020-06-30,2.0
ABW,Aruba,2020-07-01,0.0
ABW,Aruba,2020-07-02,0.0
ABW,Aruba,2020-07-03,1.0
ABW,Aruba,2020-07-04,0.0
ABW,Aruba,2020-07-05,1.0
ABW,Aruba,2020-07-06,0.0
ABW,Aruba,2020-07-07,0.0
ABW,Aruba,2020-07-08,0.0
ABW,Aruba,2020-07-09,0.0
ABW,Aruba,2020-07-10,0.0
ABW,Aruba,2020-07-11,0.0
ABW,Aruba,2020-07-12,0.0
ABW,Aruba,2020-07-13,0.0
ABW,Aruba,2020-07-14,0.0
ABW,Aruba,2020-07-15,1.0
ABW,Aruba,2020-07-16,0.0
ABW,Aruba,2020-07-17,2.0
ABW,Aruba,2020-07-18,0.0
ABW,Aruba,2020-07-19,0.0
ABW,Aruba,2020-07-20,5.0
ABW,Aruba,2020-07-21,2.0
ABW,Aruba,2020-07-22,2.0
ABW,Aruba,2020-07-23,0.0
ABW,Aruba,2020-07-24,0.0
ABW,Aruba,2020-07-25,1.0
ABW,Aruba,2020-07-26,1.0
ABW,Aruba,2020-07-27,0.0
ABW,Aruba,2020-07-28,0.0
ABW,Aruba,2020-07-29,0.0
ABW,Aruba,2020-07-30,0.0
ABW,Aruba,2020-07-31,1.0
ABW,Aruba,2020-08-01,1.0
ABW,Aruba,2020-08-02,0.0
ABW,Aruba,2020-08-03,1.0
ABW,Aruba,2020-08-04,2.0
ABW,Aruba,2020-08-05,8.0
ABW,Aruba,2020-08-06,39.0
ABW,Aruba,2020-08-07,92.0
ABW,Aruba,2020-08-08,133.0
ABW,Aruba,2020-08-09,113.0
ABW,Aruba,2020-08-10,54.0
ABW,Aruba,2020-08-11,67.0
ABW,Aruba,2020-08-12,87.0
ABW,Aruba,2020-08-13,81.0
ABW,Aruba,2020-08-14,96.0
ABW,Aruba,2020-08-15,79.0
ABW,Aruba,2020-08-16,75.0
ABW,Aruba,2020-08-17,54.0
ABW,Aruba,2020-08-18,19.0
ABW,Aruba,2020-08-19,0.0
ABW,Aruba,2020-08-20,175.0
ABW,Aruba,2020-08-21,91.0
ABW,Aruba,2020-08-22,77.0
ABW,Aruba,2020-08-23,70.0
ABW,Aruba,2020-08-24,34.0
ABW,Aruba,2020-08-25,60.0
ABW,Aruba,2020-08-26,42.0
ABW,Aruba,2020-08-27,90.0
ABW,Aruba,2020-08-28,88.0
ABW,Aruba,2020-08-29,58.0
ABW,Aruba,2020-08-30,69.0
ABW,Aruba,2020-08-31,22.0
ABW,Aruba,2020-09-01,9.0
ABW,Aruba,2020-09-02,98.0
ABW,Aruba,2020-09-03,107.0
ABW,Aruba,2020-09-04,81.0
ABW,Aruba,2020-09-05,66.0
ABW,Aruba,2020-09-06,70.0
ABW,Aruba,2020-09-07,21.0
ABW,Aruba,2020-09-08,33.0
ABW,Aruba,2020-09-09,107.0
ABW,Aruba,2020-09-10,141.0
ABW,Aruba,2020-09-11,89.0
ABW,Aruba,2020-09-12,79.0
ABW,Aruba,2020-09-13,96.0
ABW,Aruba,2020-09-14,52.0
ABW,Aruba,2020-09-15,14.0
AFG,Afghanistan,2019-12-31,0.0
AFG,Afghanistan,2020-01-01,0.0
AFG,Afghanistan,2020-01-02,0.0
AFG,Afghanistan,2020-01-03,0.0
AFG,Afghanistan,2020-01-04,0.0
AFG,Afghanistan,2020-01-05,0.0
AFG,Afghanistan,2020-01-06,0.0
AFG,Afghanistan,2020-01-07,0.0
AFG,Afghanistan,2020-01-08,0.0
AFG,Afghanistan,2020-01-09,0.0
AFG,Afghanistan,2020-01-10,0.0
AFG,Afghanistan,2020-01-11,0.0
AFG,Afghanistan,2020-01-12,0.0
AFG,Afghanistan,2020-01-13,0.0
AFG,Afghanistan,2020-01-14,0.0
AFG,Afghanistan,2020-01-15,0.0
AFG,Afghanistan,2020-01-16,0.0
AFG,Afghanistan,2020-01-17,0.0
AFG,Afghanistan,2020-01-18,0.0
AFG,Afghanistan,2020-01-19,0.0
AFG,Afghanistan,2020-01-20,0.0
AFG,Afghanistan,2020-01-21,0.0
AFG,Afghanistan,2020-01-22,0.0
AFG,Afghanistan,2020-01-23,0.0
AFG,Afghanistan,2020-01-24,0.0
AFG,Afghanistan,2020-01-25,0.0
AFG,Afghanistan,2020-01-26,0.0
AFG,Afghanistan,2020-01-27,0.0
AFG,Afghanistan,2020-01-28,0.0
AFG,Afghanistan,2020-01-29,0.0
AFG,Afghanistan,2020-01-30,0.0
AFG,Afghanistan,2020-01-31,0.0
AFG,Afghanistan,2020-02-01,0.0
AFG,Afghanistan,2020-02-02,0.0
AFG,Afghanistan,2020-02-03,0.0
AFG,Afghanistan,2020-02-04,0.0
AFG,Afghanistan,2020-02-05,0.0
AFG,Afghanistan,2020-02-06,0.0
AFG,Afghanistan,2020-02-07,0.0
AFG,Afghanistan,2020-02-08,0.0
AFG,Afghanistan,2020-02-09,0.0
AFG,Afghanistan,2020-02-10,0.0
AFG,Afghanistan,2020-02-11,0.0
AFG,Afghanistan,2020-02-12,0.0
AFG,Afghanistan,2020-02-13,0.0
AFG,Afghanistan,2020-02-14,0.0
AFG,Afghanistan,2020-02-15,0.0
AFG,Afghanistan,2020-02-16,0.0
AFG,Afghanistan,2020-02-17,0.0
AFG,Afghanistan,2020-02-18,0.0
AFG,Afghanistan,2020-02-19,0.0
AFG,Afghanistan,2020-02-20,0.0
AFG,Afghanistan,2020-02-21,0.0
AFG,Afghanistan,2020-02-22,0.0
AFG,Afghanistan,2020-02-23,0.0
AFG,Afghanistan,2020-02-24,0.0
AFG,Afghanistan,2020-02-25,1.0
AFG,Afghanistan,2020-02-26,0.0
AFG,Afghanistan,2020-02-27,0.0
AFG,Afghanistan,2020-02-28,0.0
AFG,Afghanistan,2020-02-29,0.0
AFG,Afghanistan,2020-03-01,0.0
AFG,Afghanistan,2020-03-02,0.0
AFG,Afghanistan,2020-03-08,3.0
AFG,Afghanistan,2020-03-11,3.0
AFG,Afghanistan,2020-03-15,3.0
AFG,Afghanistan,2020-03-16,6.0
AFG,Afghanistan,2020-03-17,5.0
AFG,Afghanistan,2020-03-18,1.0
AFG,Afghanistan,2020-03-19,0.0
AFG,Afghanistan,2020-03-20,0.0
AFG,Afghanistan,2020-03-21,2.0
AFG,Afghanistan,2020-03-22,0.0
AFG,Afghanistan,2020-03-23,10.0
AFG,Afghanistan,2020-03-24,6.0
AFG,Afghanistan,2020-03-25,2.0
AFG,Afghanistan,2020-03-26,33.0
AFG,Afghanistan,2020-03-27,0.0
AFG,Afghanistan,2020-03-28,16.0
AFG,Afghanistan,2020-03-29,15.0
AFG,Afghanistan,2020-03-30,8.0
AFG,Afghanistan,2020-03-31,27.0
AFG,Afghanistan,2020-04-01,25.0
AFG,Afghanistan,2020-04-02,26.0
AFG,Afghanistan,2020-04-03,43.0
AFG,Afghanistan,2020-04-04,0.0
AFG,Afghanistan,2020-04-05,35.0
AFG,Afghanistan,2020-04-06,29.0
AFG,Afghanistan,2020-04-07,38.0
AFG,Afghanistan,2020-04-08,30.0
AFG,Afghanistan,2020-04-09,56.0
AFG,Afghanistan,2020-04-10,61.0
AFG,Afghanistan,2020-04-11,37.0
AFG,Afghanistan,2020-04-12,34.0
AFG,Afghanistan,2020-04-13,52.0
AFG,Afghanistan,2020-04-14,58.0
AFG,Afghanistan,2020-04-15,49.0
AFG,Afghanistan,2020-04-16,70.0
AFG,Afghanistan,2020-04-17,10.0
AFG,Afghanistan,2020-04-18,51.0
AFG,Afghanistan,2020-04-19,63.0
AFG,Afghanistan,2020-04-20,88.0
AFG,Afghanistan,2020-04-21,35.0
AFG,Afghanistan,2020-04-22,61.0
AFG,Afghanistan,2020-04-23,84.0
AFG,Afghanistan,2020-04-24,105.0
AFG,Afghanistan,2020-04-25,70.0
AFG,Afghanistan,2020-04-26,112.0
AFG,Afghanistan,2020-04-27,68.0
AFG,Afghanistan,2020-04-28,172.0
AFG,Afghanistan,2020-04-29,124.0
AFG,Afghanistan,2020-04-30,122.0
AFG,Afghanistan,2020-05-01,222.0
AFG,Afghanistan,2020-05-02,164.0
AFG,Afghanistan,2020-05-03,134.0
AFG,Afghanistan,2020-05-04,235.0
AFG,Afghanistan,2020-05-05,190.0
AFG,Afghanistan,2020-05-06,330.0
AFG,Afghanistan,2020-05-07,168.0
AFG,Afghanistan,2020-05-08,171.0
AFG,Afghanistan,2020-05-09,215.0
AFG,Afghanistan,2020-05-10,255.0
AFG,Afghanistan,2020-05-11,369.0
AFG,Afghanistan,2020-05-12,285.0
AFG,Afghanistan,2020-05-13,280.0
AFG,Afghanistan,2020-05-14,259.0
AFG,Afghanistan,2020-05-15,113.0
AFG,Afghanistan,2020-05-16,1063.0
AFG,Afghanistan,2020-05-17,0.0
AFG,Afghanistan,2020-05-18,262.0
AFG,Afghanistan,2020-05-19,408.0
AFG,Afghanistan,2020-05-20,581.0
AFG,Afghanistan,2020-05-21,492.0
AFG,Afghanistan,2020-05-22,531.0
AFG,Afghanistan,2020-05-23,540.0
AFG,Afghanistan,2020-05-24,782.0
AFG,Afghanistan,2020-05-25,584.0
AFG,Afghanistan,2020-05-26,591.0
AFG,Afghanistan,2020-05-27,658.0
AFG,Afghanistan,2020-05-28,625.0
AFG,Afghanistan,2020-05-29,580.0
AFG,Afghanistan,2020-05-30,623.0
AFG,Afghanistan,2020-05-31,866.0
AFG,Afghanistan,2020-06-01,680.0
AFG,Afghanistan,2020-06-02,545.0
AFG,Afghanistan,2020-06-03,759.0
AFG,Afghanistan,2020-06-04,758.0
AFG,Afghanistan,2020-06-05,787.0
AFG,Afghanistan,2020-06-06,915.0
AFG,Afghanistan,2020-06-07,582.0
AFG,Afghanistan,2020-06-08,791.0
AFG,Afghanistan,2020-06-09,575.0
AFG,Afghanistan,2020-06-10,542.0
AFG,Afghanistan,2020-06-11,684.0
AFG,Afghanistan,2020-06-12,747.0
AFG,Afghanistan,2020-06-13,656.0
AFG,Afghanistan,2020-06-14,556.0
AFG,Afghanistan,2020-06-15,664.0
AFG,Afghanistan,2020-06-16,761.0
AFG,Afghanistan,2020-06-17,783.0
AFG,Afghanistan,2020-06-18,564.0
AFG,Afghanistan,2020-06-19,658.0
AFG,Afghanistan,2020-06-20,346.0
AFG,Afghanistan,2020-06-21,546.0
AFG,Afghanistan,2020-06-22,409.0
AFG,Afghanistan,2020-06-23,310.0
AFG,Afghanistan,2020-06-24,338.0
AFG,Afghanistan,2020-06-25,234.0
AFG,Afghanistan,2020-06-26,460.0
AFG,Afghanistan,2020-06-27,276.0
AFG,Afghanistan,2020-06-28,165.0
AFG,Afghanistan,2020-06-29,351.0
AFG,Afghanistan,2020-06-30,271.0
AFG,Afghanistan,2020-07-01,279.0
AFG,Afghanistan,2020-07-02,319.0
AFG,Afghanistan,2020-07-03,186.0
AFG,Afghanistan,2020-07-04,302.0
AFG,Afghanistan,2020-07-05,348.0
AFG,Afghanistan,2020-07-06,279.0
AFG,Afghanistan,2020-07-07,433.0
AFG,Afghanistan,2020-07-08,210.0
AFG,Afghanistan,2020-07-09,59.0
AFG,Afghanistan,2020-07-10,255.0
AFG,Afghanistan,2020-07-11,458.0
AFG,Afghanistan,2020-07-12,85.0
AFG,Afghanistan,2020-07-13,0.0
AFG,Afghanistan,2020-07-14,4.0
AFG,Afghanistan,2020-07-15,285.0
AFG,Afghanistan,2020-07-16,254.0
AFG,Afghanistan,2020-07-17,76.0
AFG,Afghanistan,2020-07-18,219.0
AFG,Afghanistan,2020-07-19,12.0
AFG,Afghanistan,2020-07-20,174.0
AFG,Afghanistan,2020-07-21,140.0
AFG,Afghanistan,2020-07-22,112.0
AFG,Afghanistan,2020-07-23,188.0
AFG,Afghanistan,2020-07-24,13.0
AFG,Afghanistan,2020-07-25,108.0
AFG,Afghanistan,2020-07-26,121.0
AFG,Afghanistan,2020-07-27,106.0
AFG,Afghanistan,2020-07-28,105.0
AFG,Afghanistan,2020-07-29,103.0
AFG,Afghanistan,2020-07-30,0.0
AFG,Afghanistan,2020-07-31,71.0
AFG,Afghanistan,2020-08-01,168.0
AFG,Afghanistan,2020-08-02,0.0
AFG,Afghanistan,2020-08-03,0.0
AFG,Afghanistan,2020-08-04,37.0
AFG,Afghanistan,2020-08-05,82.0
AFG,Afghanistan,2020-08-06,67.0
AFG,Afghanistan,2020-08-07,41.0
AFG,Afghanistan,2020-08-08,78.0
AFG,Afghanistan,2020-08-09,39.0
AFG,Afghanistan,2020-08-10,0.0
AFG,Afghanistan,2020-08-11,0.0
AFG,Afghanistan,2020-08-12,215.0
AFG,Afghanistan,2020-08-13,76.0
AFG,Afghanistan,2020-08-14,79.0
AFG,Afghanistan,2020-08-15,7.0
AFG,Afghanistan,2020-08-16,120.0
AFG,Afghanistan,2020-08-17,45.0
AFG,Afghanistan,2020-08-18,3.0
AFG,Afghanistan,2020-08-19,0.0
AFG,Afghanistan,2020-08-20,160.0
AFG,Afghanistan,2020-08-21,97.0
AFG,Afghanistan,2020-08-22,38.0
AFG,Afghanistan,2020-08-23,105.0
AFG,Afghanistan,2020-08-24,0.0
AFG,Afghanistan,2020-08-25,71.0
AFG,Afghanistan,2020-08-26,1.0
AFG,Afghanistan,2020-08-27,55.0
AFG,Afghanistan,2020-08-28,3.0
AFG,Afghanistan,2020-08-29,11.0
AFG,Afghanistan,2020-08-30,3.0
AFG,Afghanistan,2020-08-31,19.0
AFG,Afghanistan,2020-09-01,34.0
AFG,Afghanistan,2020-09-02,9.0
AFG,Afghanistan,2020-09-03,38.0
AFG,Afghanistan,2020-09-04,45.0
AFG,Afghanistan,2020-09-05,16.0
AFG,Afghanistan,2020-09-06,20.0
AFG,Afghanistan,2020-09-07,74.0
AFG,Afghanistan,2020-09-08,96.0
AFG,Afghanistan,2020-09-09,26.0
AFG,Afghanistan,2020-09-10,24.0
AFG,Afghanistan,2020-09-11,28.0
AFG,Afghanistan,2020-09-12,34.0
AFG,Afghanistan,2020-09-13,35.0
AFG,Afghanistan,2020-09-14,75.0
AFG,Afghanistan,2020-09-15,99.0
AGO,Angola,2020-03-22,2.0
AGO,Angola,2020-03-23,0.0
AGO,Angola,2020-03-24,0.0
AGO,Angola,2020-03-25,0.0
AGO,Angola,2020-03-26,0.0
AGO,Angola,2020-03-27,1.0
AGO,Angola,2020-03-28,1.0
AGO,Angola,2020-03-29,0.0
AGO,Angola,2020-03-30,3.0
AGO,Angola,2020-03-31,0.0
AGO,Angola,2020-04-01,0.0
AGO,Angola,2020-04-02,1.0
AGO,Angola,2020-04-03,0.0
AGO,Angola,2020-04-04,0.0
AGO,Angola,2020-04-05,2.0
AGO,Angola,2020-04-06,4.0
AGO,Angola,2020-04-07,2.0
AGO,Angola,2020-04-08,1.0
AGO,Angola,2020-04-09,2.0
AGO,Angola,2020-04-10,0.0
AGO,Angola,2020-04-11,0.0
AGO,Angola,2020-04-12,0.0
AGO,Angola,2020-04-13,0.0
AGO,Angola,2020-04-14,0.0
AGO,Angola,2020-04-15,0.0
AGO,Angola,2020-04-16,0.0
AGO,Angola,2020-04-17,0.0
AGO,Angola,2020-04-18,0.0
AGO,Angola,2020-04-19,5.0
AGO,Angola,2020-04-20,0.0
AGO,Angola,2020-04-21,0.0
AGO,Angola,2020-04-22,0.0
AGO,Angola,2020-04-23,0.0
AGO,Angola,2020-04-24,1.0
AGO,Angola,2020-04-25,0.0
AGO,Angola,2020-04-26,0.0
AGO,Angola,2020-04-27,1.0
AGO,Angola,2020-04-28,1.0
AGO,Angola,2020-04-29,0.0
AGO,Angola,2020-04-30,0.0
AGO,Angola,2020-05-01,0.0
AGO,Angola,2020-05-02,2.0
AGO,Angola,2020-05-03,6.0
AGO,Angola,2020-05-04,0.0
AGO,Angola,2020-05-05,0.0
AGO,Angola,2020-05-06,1.0
AGO,Angola,2020-05-07,0.0
AGO,Angola,2020-05-08,0.0
AGO,Angola,2020-05-09,7.0
AGO,Angola,2020-05-10,0.0
AGO,Angola,2020-05-11,2.0
AGO,Angola,2020-05-12,0.0
AGO,Angola,2020-05-13,0.0
AGO,Angola,2020-05-14,0.0
AGO,Angola,2020-05-15,3.0
AGO,Angola,2020-05-16,0.0
AGO,Angola,2020-05-17,0.0
AGO,Angola,2020-05-18,0.0
AGO,Angola,2020-05-19,0.0
AGO,Angola,2020-05-20,2.0
AGO,Angola,2020-05-21,2.0
AGO,Angola,2020-05-22,6.0
AGO,Angola,2020-05-23,2.0
AGO,Angola,2020-05-24,0.0
AGO,Angola,2020-05-25,9.0
AGO,Angola,2020-05-26,0.0
AGO,Angola,2020-05-27,2.0
AGO,Angola,2020-05-28,0.0
AGO,Angola,2020-05-29,2.0
AGO,Angola,2020-05-30,4.0
AGO,Angola,2020-05-31,7.0
AGO,Angola,2020-06-01,2.0
AGO,Angola,2020-06-02,0.0
AGO,Angola,2020-06-03,0.0
AGO,Angola,2020-06-04,0.0
AGO,Angola,2020-06-05,0.0
AGO,Angola,2020-06-06,0.0
AGO,Angola,2020-06-07,0.0
AGO,Angola,2020-06-08,5.0
AGO,Angola,2020-06-09,1.0
AGO,Angola,2020-06-10,4.0
AGO,Angola,2020-06-11,17.0
AGO,Angola,2020-06-12,5.0
AGO,Angola,2020-06-13,12.0
AGO,Angola,2020-06-14,8.0
AGO,Angola,2020-06-15,2.0
AGO,Angola,2020-06-16,2.0
AGO,Angola,2020-06-17,0.0
AGO,Angola,2020-06-18,13.0
AGO,Angola,2020-06-19,0.0
AGO,Angola,2020-06-20,11.0
AGO,Angola,2020-06-21,6.0
AGO,Angola,2020-06-22,4.0
AGO,Angola,2020-06-23,7.0
AGO,Angola,2020-06-24,3.0
AGO,Angola,2020-06-25,3.0
AGO,Angola,2020-06-26,8.0
AGO,Angola,2020-06-27,15.0
AGO,Angola,2020-06-28,32.0
AGO,Angola,2020-06-29,23.0
AGO,Angola,2020-06-30,9.0
AGO,Angola,2020-07-01,8.0
AGO,Angola,2020-07-02,7.0
AGO,Angola,2020-07-03,24.0
AGO,Angola,2020-07-04,13.0
AGO,Angola,2020-07-05,18.0
AGO,Angola,2020-07-06,0.0
AGO,Angola,2020-07-07,7.0
AGO,Angola,2020-07-08,0.0
AGO,Angola,2020-07-09,33.0
AGO,Angola,2020-07-10,10.0
AGO,Angola,2020-07-11,62.0
AGO,Angola,2020-07-12,25.0
AGO,Angola,2020-07-13,23.0
AGO,Angola,2020-07-14,0.0
AGO,Angola,2020-07-15,19.0
AGO,Angola,2020-07-16,51.0
AGO,Angola,2020-07-17,31.0
AGO,Angola,2020-07-18,31.0
AGO,Angola,2020-07-19,49.0
AGO,Angola,2020-07-20,18.0
AGO,Angola,2020-07-21,44.0
AGO,Angola,2020-07-22,0.0
AGO,Angola,2020-07-23,30.0
AGO,Angola,2020-07-24,33.0
AGO,Angola,2020-07-25,39.0
AGO,Angola,2020-07-26,29.0
AGO,Angola,2020-07-27,50.0
AGO,Angola,2020-07-28,2.0
AGO,Angola,2020-07-29,18.0
AGO,Angola,2020-07-30,50.0
AGO,Angola,2020-07-31,78.0
AGO,Angola,2020-08-01,31.0
AGO,Angola,2020-08-02,5.0
AGO,Angola,2020-08-03,34.0
AGO,Angola,2020-08-04,16.0
AGO,Angola,2020-08-05,0.0
AGO,Angola,2020-08-06,180.0
AGO,Angola,2020-08-07,51.0
AGO,Angola,2020-08-08,88.0
AGO,Angola,2020-08-09,0.0
AGO,Angola,2020-08-10,89.0
AGO,Angola,2020-08-11,100.0
AGO,Angola,2020-08-12,7.0
AGO,Angola,2020-08-13,56.0
AGO,Angola,2020-08-14,27.0
AGO,Angola,2020-08-15,53.0
AGO,Angola,2020-08-16,37.0
AGO,Angola,2020-08-17,27.0
AGO,Angola,2020-08-18,27.0
AGO,Angola,2020-08-19,60.0
AGO,Angola,2020-08-20,0.0
AGO,Angola,2020-08-21,49.0
AGO,Angola,2020-08-22,29.0
AGO,Angola,2020-08-23,24.0
AGO,Angola,2020-08-24,103.0
AGO,Angola,2020-08-25,51.0
AGO,Angola,2020-08-26,61.0
AGO,Angola,2020-08-27,49.0
AGO,Angola,2020-08-28,83.0
AGO,Angola,2020-08-29,56.0
AGO,Angola,2020-08-30,80.0
AGO,Angola,2020-08-31,73.0
AGO,Angola,2020-09-01,0.0
AGO,Angola,2020-09-02,30.0
AGO,Angola,2020-09-03,75.0
AGO,Angola,2020-09-04,48.0
AGO,Angola,2020-09-05,28.0
AGO,Angola,2020-09-06,71.0
AGO,Angola,2020-09-07,59.0
AGO,Angola,2020-09-08,30.0
AGO,Angola,2020-09-09,16.0
AGO,Angola,2020-09-10,52.0
AGO,Angola,2020-09-11,59.0
AGO,Angola,2020-09-12,125.0
AGO,Angola,2020-09-13,62.0
AGO,Angola,2020-09-14,56.0
AGO,Angola,2020-09-15,53.0
AIA,Anguilla,2020-03-27,2.0
AIA,Anguilla,2020-03-28,0.0
AIA,Anguilla,2020-03-29,0.0
AIA,Anguilla,2020-03-30,0.0
AIA,Anguilla,2020-03-31,0.0
AIA,Anguilla,2020-04-01,0.0
AIA,Anguilla,2020-04-02,0.0
AIA,Anguilla,2020-04-03,1.0
AIA,Anguilla,2020-04-04,0.0
AIA,Anguilla,2020-04-05,0.0
AIA,Anguilla,2020-04-06,0.0
AIA,Anguilla,2020-04-07,0.0
AIA,Anguilla,2020-04-08,0.0
AIA,Anguilla,2020-04-09,0.0
AIA,Anguilla,2020-04-10,0.0
AIA,Anguilla,2020-04-11,0.0
AIA,Anguilla,2020-04-12,0.0
AIA,Anguilla,2020-04-13,0.0
AIA,Anguilla,2020-04-14,0.0
AIA,Anguilla,2020-04-15,0.0
AIA,Anguilla,2020-04-16,0.0
AIA,Anguilla,2020-04-17,0.0
AIA,Anguilla,2020-04-18,0.0
AIA,Anguilla,2020-04-19,0.0
AIA,Anguilla,2020-04-20,0.0
AIA,Anguilla,2020-04-21,0.0
AIA,Anguilla,2020-04-22,0.0
AIA,Anguilla,2020-04-23,0.0
AIA,Anguilla,2020-04-24,0.0
AIA,Anguilla,2020-04-25,0.0
AIA,Anguilla,2020-04-26,0.0
AIA,Anguilla,2020-04-27,0.0
AIA,Anguilla,2020-04-28,0.0
AIA,Anguilla,2020-04-29,0.0
AIA,Anguilla,2020-04-30,0.0
AIA,Anguilla,2020-05-01,0.0
AIA,Anguilla,2020-05-02,0.0
AIA,Anguilla,2020-05-03,0.0
AIA,Anguilla,2020-05-04,0.0
AIA,Anguilla,2020-05-05,0.0
AIA,Anguilla,2020-05-06,0.0
AIA,Anguilla,2020-05-07,0.0
AIA,Anguilla,2020-05-08,0.0
AIA,Anguilla,2020-05-09,0.0
AIA,Anguilla,2020-05-10,0.0
AIA,Anguilla,2020-05-11,0.0
AIA,Anguilla,2020-05-12,0.0
AIA,Anguilla,2020-05-13,0.0
AIA,Anguilla,2020-05-14,0.0
AIA,Anguilla,2020-05-15,0.0
AIA,Anguilla,2020-05-16,0.0
AIA,Anguilla,2020-05-17,0.0
AIA,Anguilla,2020-05-18,0.0
AIA,Anguilla,2020-05-19,0.0
AIA,Anguilla,2020-05-20,0.0
AIA,Anguilla,2020-05-21,0.0
AIA,Anguilla,2020-05-22,0.0
AIA,Anguilla,2020-05-23,0.0
AIA,Anguilla,2020-05-24,0.0
AIA,Anguilla,2020-05-25,0.0
AIA,Anguilla,2020-05-26,0.0
AIA,Anguilla,2020-05-27,0.0
AIA,Anguilla,2020-05-28,0.0
AIA,Anguilla,2020-05-29,0.0
AIA,Anguilla,2020-05-30,0.0
AIA,Anguilla,2020-05-31,0.0
AIA,Anguilla,2020-06-01,0.0
AIA,Anguilla,2020-06-02,0.0
AIA,Anguilla,2020-06-03,0.0
AIA,Anguilla,2020-06-04,0.0
AIA,Anguilla,2020-06-05,0.0
AIA,Anguilla,2020-06-06,0.0
AIA,Anguilla,2020-06-07,0.0
AIA,Anguilla,2020-06-08,0.0
